optimizer_seed,measurement_id,case_id,method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,41,3.858237601302548,0.11157896756617863,0.06313258910720408,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.3562850152098723,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,42,3.7277814100608797,0.14703494219908783,0.06003622615609345,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.28381870406543397,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,43,3.699370193644566,0.17336360859483088,0.04983708851326835,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.23772561936636086,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,44,4.884769575305721,0.0959812794861524,0.06698965577471196,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.3016609045035551,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,45,4.246021281311041,0.18027624379942636,0.04420121640703385,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.14793592059624844,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,46,4.857291914324624,0.1468260132137149,0.06716714662347603,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.14619015961364615,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,47,4.29502891501965,0.1464388998326535,0.05849382179714899,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.20977559526517112,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,48,3.512354790691642,0.15682414715479753,0.05181163265117526,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.29668910225269857,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,49,4.161534088858874,0.16362197742439177,0.06371735423151106,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.18883594256983374,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,50,4.188881201429167,0.16768355731118384,0.05019470822255279,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.17804454346752369,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,51,4.345991797331465,0.16937444209176722,0.06626247421298287,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.15363707578584593,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,52,4.660539375015027,0.15443783516169504,0.057806374555178244,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.1488193059640057,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,53,4.65782848207503,0.1515303079278507,0.05781335058738506,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.15587762311550146,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,54,4.371405675087906,0.1839245441722206,0.047585977824767624,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.1254179630093065,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,55,4.3124545434344235,0.16167120739746008,0.05344078447034705,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.17398553071669337,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,56,4.980609449143624,0.13056239743875722,0.05772653316636542,4.6939843733013085,0.16478373777324737,0.0553612104296747,0.17896596377573784,0.12285482814488999,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,57,4.530531935633065,0.18549042360905643,0.06347826256393208,4.530531935633065,0.18549042360905643,0.06347826256393208,0.10285879191725038,0.10285879191725038,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,58,4.715446068930975,0.15030958166025965,0.06735687868074566,4.530531935633065,0.18549042360905643,0.06347826256393208,0.1521729512834457,0.10285879191725038,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,59,3.8208704550028343,0.1788036124398737,0.0600052097297383,4.530531935633065,0.18549042360905643,0.06347826256393208,0.20932521888439107,0.10285879191725038,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,60,4.4410154518048515,0.18251995367498058,0.059989312003532205,4.530531935633065,0.18549042360905643,0.06347826256393208,0.11843597187650265,0.10285879191725038,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,61,3.892183624033748,0.1580055091395412,0.06025545204583921,4.530531935633065,0.18549042360905643,0.06347826256393208,0.23727227769249715,0.10285879191725038,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,62,4.713682022715629,0.15880208780945526,0.0526731830694485,4.530531935633065,0.18549042360905643,0.06347826256393208,0.13361358533156154,0.10285879191725038,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,63,3.928714792899048,0.18143598957882917,0.06015259217154373,4.530531935633065,0.18549042360905643,0.06347826256393208,0.18892853477749424,0.10285879191725038,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,64,4.744254366469264,0.1745144697880618,0.045513882428682595,4.744254366469264,0.1745144697880618,0.045513882428682595,0.09944056288371025,0.09944056288371025,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,65,4.515238809268752,0.19629280487720313,0.06761241240586811,4.515238809268752,0.19629280487720313,0.06761241240586811,0.08827770384229154,0.08827770384229154,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,66,4.947158182996123,0.18621058005897756,0.05271929080836249,4.947158182996123,0.18621058005897756,0.05271929080836249,0.06269549805409179,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,67,4.891382944275075,0.17853047489646623,0.06547013514603084,4.947158182996123,0.18621058005897756,0.05271929080836249,0.07733703069841957,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,68,4.818257996629622,0.1832376259986117,0.04632057066990639,4.947158182996123,0.18621058005897756,0.05271929080836249,0.07763836696800212,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,69,4.335837997019211,0.14835124280949244,0.06669630335292465,4.947158182996123,0.18621058005897756,0.05271929080836249,0.19988705402197182,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,70,4.415699462782822,0.19353636654576667,0.043014920920807734,4.947158182996123,0.18621058005897756,0.05271929080836249,0.10519544126137988,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,71,4.492493261966428,0.19757332345239897,0.04115384829881862,4.947158182996123,0.18621058005897756,0.05271929080836249,0.09059067876015162,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,72,4.701307463758937,0.17144857116461037,0.05508171532782379,4.947158182996123,0.18621058005897756,0.05271929080836249,0.10894963776174992,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,73,4.3277662568632795,0.17181643376006162,0.06369184841244005,4.947158182996123,0.18621058005897756,0.05271929080836249,0.15138163172133418,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,74,4.811515896195244,0.19375334656805038,0.04303893671461643,4.947158182996123,0.18621058005897756,0.05271929080836249,0.06449413500693076,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,75,4.878169563332474,0.17061275447754504,0.05054660814313802,4.947158182996123,0.18621058005897756,0.05271929080836249,0.09293417321384781,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,76,4.822950049320916,0.15887508815806167,0.05657933322943874,4.947158182996123,0.18621058005897756,0.05271929080836249,0.12184702091013401,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,77,4.9765085222297065,0.15191779549107043,0.058828740785804794,4.947158182996123,0.18621058005897756,0.05271929080836249,0.1225878995209324,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,78,4.240254677387156,0.18334643203655704,0.04623952791889623,4.947158182996123,0.18621058005897756,0.05271929080836249,0.1433088405075109,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,79,4.73478125324331,0.1823270027590882,0.07282599830548168,4.947158182996123,0.18621058005897756,0.05271929080836249,0.08576728846768679,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,80,4.86550273812909,0.19123773594432197,0.051574036414301444,4.947158182996123,0.18621058005897756,0.05271929080836249,0.06278963723360174,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,81,4.722126788783637,0.1572702996432499,0.0516528748771591,4.947158182996123,0.18621058005897756,0.05271929080836249,0.1361736204254372,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,82,4.774456903340802,0.19600029624443205,0.0696585939353708,4.947158182996123,0.18621058005897756,0.05271929080836249,0.06372173825787364,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,83,4.622969442582969,0.17832405642197124,0.05820205695496658,4.947158182996123,0.18621058005897756,0.05271929080836249,0.10476381505802941,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,84,4.961948868442924,0.18483500706042033,0.05059893008495829,4.947158182996123,0.18621058005897756,0.05271929080836249,0.06341579484517275,0.06269549805409179,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,85,4.798882579816659,0.196788140015552,0.06544326490764274,4.798882579816659,0.196788140015552,0.06544326490764274,0.06116503439077679,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,86,4.562657615940875,0.19539742828748974,0.045943579893343064,4.798882579816659,0.196788140015552,0.06544326490764274,0.08550672473343746,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,87,4.746582718385963,0.18001543532452524,0.05651470319760776,4.798882579816659,0.196788140015552,0.06544326490764274,0.08897977166133318,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,88,4.999723276454789,0.18129939583568594,0.055434432989644206,4.798882579816659,0.196788140015552,0.06544326490764274,0.06498483952089404,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,89,4.498765443321703,0.1868707905401935,0.06057579242698624,4.798882579816659,0.196788140015552,0.06544326490764274,0.10444637212494634,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,90,4.616657953533467,0.17575866665468443,0.054573870979953906,4.798882579816659,0.196788140015552,0.06544326490764274,0.11021981856984484,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,91,4.815847043087466,0.1579929153375348,0.057588260764455515,4.798882579816659,0.196788140015552,0.06544326490764274,0.12445573608532468,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,92,4.483152274187894,0.1937317172793842,0.044576378068987225,4.798882579816659,0.196788140015552,0.06544326490764274,0.09683155725947118,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,93,4.760120876015309,0.187437931658109,0.04962895366715746,4.798882579816659,0.196788140015552,0.06544326490764274,0.07664396044622208,0.06116503439077679,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,94,4.91790824636626,0.1967823295606711,0.05770439435268902,4.91790824636626,0.1967823295606711,0.05770439435268902,0.05418118321424566,0.05418118321424566,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,95,4.476618404378751,0.17949130744570319,0.06790377097637083,4.91790824636626,0.1967823295606711,0.05770439435268902,0.11900655073739927,0.05418118321424566,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,96,4.597887340953674,0.1762814476942262,0.06514798314649763,4.91790824636626,0.1967823295606711,0.05770439435268902,0.11081985027825954,0.05418118321424566,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,97,4.946616978377189,0.18138079405677154,0.05158013014839634,4.91790824636626,0.1967823295606711,0.05770439435268902,0.06907475323806453,0.05418118321424566,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,98,4.540403944982291,0.18413855683880886,0.04587229188210229,4.91790824636626,0.1967823295606711,0.05770439435268902,0.10499865413687387,0.05418118321424566,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,99,4.998370156947426,0.19185455388404482,0.05222588906445677,4.998370156947426,0.19185455388404482,0.05222588906445677,0.05416876182560097,0.05416876182560097,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,cmaes,100,4.793242502083158,0.19325517003921144,0.053813951621646074,4.998370156947426,0.19185455388404482,0.05222588906445677,0.0659205698277333,0.05416876182560097,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,1,3.0,0.125,0.07,3.0,0.125,0.07,0.4420755918508906,0.4420755918508906,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,2,3.521635756509514,0.1710554285855088,0.07681783094745753,3.521635756509514,0.1710554285855088,0.07681783094745753,0.2682957654365169,0.2682957654365169,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,3,3.6387704942886097,0.18402117793521588,0.04337665815834715,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.23021228986192166,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,4,3.0581857447315373,0.14311417038198104,0.08226311609660895,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.39491555256046684,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,5,2.0350745721342554,0.19845069914742808,0.08959093954107587,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.5096908040844023,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,6,2.3239605161371872,0.11302027450625081,0.08696485167949544,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.5751168049239804,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,7,2.954116746000916,0.07844710798934793,0.08497311919482561,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.5663795675452775,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,8,3.6709300938906404,0.13184225450385811,0.06148982994865629,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.3267201843743305,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,9,2.802739786318662,0.059357331741392655,0.06258916924050839,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.6391548983949586,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,10,4.304639328190438,0.11626497977908695,0.04648818803350748,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.29119280659732355,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,11,3.226125221421625,0.10280601431473094,0.09851111656646444,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.46264114267421597,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,12,2.4083740958365394,0.18618031544866015,0.07512636993013003,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.4482694111621118,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,13,2.6474510920867695,0.0894592205557804,0.0749135697974976,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.5780835548286425,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,14,3.3715908600211306,0.09053120927278266,0.0833486291940534,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.4788138864946939,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,15,1.3735998527605182,0.11582958471483737,0.06654127321696066,3.6387704942886097,0.18402117793521588,0.04337665815834715,0.7246633814961956,0.23021228986192166,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,16,3.9864760952494898,0.19388455173258015,0.045003979544051116,3.9864760952494898,0.19388455173258015,0.045003979544051116,0.16189077487340656,0.16189077487340656,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,17,3.7952166560773666,0.18933861568640392,0.04593314313433158,3.9864760952494898,0.19388455173258015,0.045003979544051116,0.1973074366676726,0.16189077487340656,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,18,4.931172332539453,0.18198831607736657,0.05284232029469431,4.931172332539453,0.18198831607736657,0.05284232029469431,0.06937956819124684,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,19,4.464336625783232,0.18062432485699348,0.0634392356918661,4.931172332539453,0.18198831607736657,0.05284232029469431,0.11869493497950628,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,20,4.90902912116688,0.17283090544073007,0.07300541435492838,4.931172332539453,0.18198831607736657,0.05284232029469431,0.08505221472541392,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,21,4.983609994828923,0.16037827002340416,0.09004583319936127,4.931172332539453,0.18198831607736657,0.05284232029469431,0.1022621247423403,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,22,4.837822916061798,0.16174653556755808,0.09093643759838616,4.931172332539453,0.18198831607736657,0.05284232029469431,0.1133653766766322,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,23,4.919676742521781,0.12695742704701343,0.07385155287297071,4.931172332539453,0.18198831607736657,0.05284232029469431,0.19472449736568426,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,24,4.396735281488665,0.17080364062679929,0.08093886672446013,4.931172332539453,0.18198831607736657,0.05284232029469431,0.14419555217955837,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,25,4.922594375607223,0.1771797430850891,0.060858085732063846,4.931172332539453,0.18198831607736657,0.05284232029469431,0.07694052734792879,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,26,4.666445458078291,0.1666225633781157,0.057252388281170886,4.931172332539453,0.18198831607736657,0.05284232029469431,0.12199246816155987,0.06937956819124684,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,27,4.987363027429106,0.19044446014184346,0.05266989160368908,4.987363027429106,0.19044446014184346,0.05266989160368908,0.05583525238320163,0.05583525238320163,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,28,4.825080986883901,0.1796032817551127,0.05086738968042743,4.987363027429106,0.19044446014184346,0.05266989160368908,0.08236716233738962,0.05583525238320163,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,29,2.6517045297222293,0.11277719467469408,0.04304195692247202,4.987363027429106,0.19044446014184346,0.05266989160368908,0.525257428797054,0.05583525238320163,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,30,4.942481654354567,0.18740456336084022,0.05830823876771424,4.987363027429106,0.19044446014184346,0.05266989160368908,0.06139576775058159,0.05583525238320163,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,31,4.657742413168099,0.16585571812243086,0.04156234997102773,4.987363027429106,0.19044446014184346,0.05266989160368908,0.12562960358003133,0.05583525238320163,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,32,4.843783894786569,0.177673409675658,0.05948886898514567,4.987363027429106,0.19044446014184346,0.05266989160368908,0.08329174435511079,0.05583525238320163,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,33,4.8625966993298055,0.19951892605444466,0.04333720187229055,4.8625966993298055,0.19951892605444466,0.04333720187229055,0.05552032365608831,0.05552032365608831,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,34,4.696216864042601,0.19930911317873562,0.04250145945079142,4.8625966993298055,0.19951892605444466,0.04333720187229055,0.06770375605502521,0.05552032365608831,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,35,4.882062425395996,0.19960903657301682,0.0425592728524163,4.882062425395996,0.19960903657301682,0.0425592728524163,0.05447449242965914,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,36,4.969187543752056,0.18008640485916688,0.04018967265037107,4.882062425395996,0.19960903657301682,0.0425592728524163,0.06985637193567386,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,37,1.0111941902283337,0.1851134112877676,0.05641534581565507,4.882062425395996,0.19960903657301682,0.0425592728524163,0.7220058829634625,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,38,1.0326493964817873,0.06481991541434637,0.08708034240253826,4.882062425395996,0.19960903657301682,0.0425592728524163,0.828959754097629,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,39,3.760425197576446,0.19937710414332638,0.062274317433676285,4.882062425395996,0.19960903657301682,0.0425592728524163,0.1869576869184681,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,40,1.150352025544015,0.08276312172477465,0.04930409876381291,4.882062425395996,0.19960903657301682,0.0425592728524163,0.7954875039635566,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,41,4.789097050294156,0.05140445104577061,0.08218660131132079,4.882062425395996,0.19960903657301682,0.0425592728524163,0.48333923191839184,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,42,4.845161938318075,0.18923688397038216,0.04999276462970185,4.882062425395996,0.19960903657301682,0.0425592728524163,0.0668118158116571,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,43,4.478077068400816,0.1993198331471997,0.05297483235368832,4.882062425395996,0.19960903657301682,0.0425592728524163,0.08900032495075452,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,44,4.874856667970112,0.19376512445079577,0.04301112502024863,4.882062425395996,0.19960903657301682,0.0425592728524163,0.05988620598628615,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,45,4.827773783028869,0.19967272388518387,0.040553889690777604,4.882062425395996,0.19960903657301682,0.0425592728524163,0.05756593187186784,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,46,4.939296466340574,0.18502068300187235,0.040063562844263614,4.882062425395996,0.19960903657301682,0.0425592728524163,0.06545671015026198,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,47,4.657414718955015,0.197987573697273,0.04089598851542021,4.882062425395996,0.19960903657301682,0.0425592728524163,0.07289951071828982,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,48,4.780250441354016,0.19792268296249152,0.045178838598078294,4.882062425395996,0.19960903657301682,0.0425592728524163,0.06223580678585807,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,49,1.4382457231241839,0.1450546844110203,0.04156868328612649,4.882062425395996,0.19960903657301682,0.0425592728524163,0.6827209761539779,0.05447449242965914,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,50,4.997903425103227,0.19583718665634717,0.041426360511124055,4.997903425103227,0.19583718665634717,0.041426360511124055,0.052000553461212025,0.052000553461212025,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,51,4.984624749724855,0.13839682997857936,0.04962764272122892,4.997903425103227,0.19583718665634717,0.041426360511124055,0.15690812396704276,0.052000553461212025,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,52,4.249423447013189,0.19448783504925482,0.04025035498266217,4.997903425103227,0.19583718665634717,0.041426360511124055,0.12496288081679247,0.052000553461212025,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,53,4.712135189904831,0.19945252594781301,0.04160068721574213,4.997903425103227,0.19583718665634717,0.041426360511124055,0.06624188930445168,0.052000553461212025,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,54,4.793060689976651,0.17034232585272804,0.040009060847513725,4.997903425103227,0.19583718665634717,0.041426360511124055,0.10262405283950776,0.052000553461212025,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,55,4.9885535285113525,0.19644857243347916,0.043813490835669475,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.05191843731740182,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,56,1.0600043072869032,0.17817647005281426,0.08942263027896279,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.7183582546802486,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,57,4.984573686024337,0.1890724387226955,0.0487710887015884,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.057397272019888104,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,58,4.969124075378815,0.19529107804275353,0.05273985280066724,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.05304636839529723,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,59,4.891513813196793,0.19033272698973516,0.05722512357131396,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.06168360825158355,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,60,4.115617742471002,0.19512223718948843,0.05460169724709752,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.1409981989541429,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,61,4.996158770597657,0.18875975735582032,0.04768408787441139,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.05708561428839903,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,62,4.947875533423027,0.19362117543293958,0.05215164499799359,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.05525980768772664,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,63,4.381108628044494,0.1961079087165394,0.05606563820541135,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.10471242291916426,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,64,4.811931937950277,0.18530435984961052,0.05240336826674956,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.07479510954864214,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,65,3.658960795092029,0.15508926176404095,0.05319854464896658,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.2775845169209257,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,66,4.974623008502966,0.18374029034853923,0.049836195845080214,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.06391248183995431,0.05191843731740182,True
20260715,M3,case_td030_pa200_pp0_5_gamma_004__steady,tpe,67,4.605682876112715,0.19992353497976317,0.05127837931306452,4.9885535285113525,0.19644857243347916,0.043813490835669475,0.07481514673096254,0.05191843731740182,True
