optimizer_seed,measurement_id,case_id,method,trial,best_loss,true_input_sensor_loss,ratio_to_true_input
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,68,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,69,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,70,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,71,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,72,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,73,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,74,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,75,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,76,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,77,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,78,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,79,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,80,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,81,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,82,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,83,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,84,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,85,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,86,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,87,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,88,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,89,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,90,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,91,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,92,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,93,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,94,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,95,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,96,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,97,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,98,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,99,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,cmaes,100,0.05504905143876742,0.05425676600499663,1.0146025185816976
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,1,0.5628434392461068,0.05425676600499663,10.373700474412228
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,2,0.5019974952347078,0.05425676600499663,9.252256118407015
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,3,0.4694772947571005,0.05425676600499663,8.6528801719193
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,4,0.4694772947571005,0.05425676600499663,8.6528801719193
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,5,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,6,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,7,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,8,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,9,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,10,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,11,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,12,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,13,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,14,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,15,0.083664844348479,0.05425676600499663,1.542016793643287
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,16,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,17,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,18,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,19,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,20,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,21,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,22,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,23,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,24,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,25,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,26,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,27,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,28,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,29,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,30,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,31,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,32,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,33,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,34,0.06539410980012099,0.05425676600499663,1.2052710586196511
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,35,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,36,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,37,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,38,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,39,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,40,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,41,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,42,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,43,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,44,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,45,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,46,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,47,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,48,0.06068820177849732,0.05425676600499663,1.1185370276751918
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,49,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,50,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,51,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,52,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,53,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,54,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,55,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,56,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,57,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,58,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,59,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,60,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,61,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,62,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,63,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,64,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,65,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,66,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,67,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,68,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,69,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,70,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,71,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,72,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,73,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,74,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,75,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,76,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,77,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,78,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,79,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,80,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,81,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,82,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,83,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,84,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,85,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,86,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,87,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,88,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,89,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,90,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,91,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,92,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,93,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,94,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,95,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,96,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,97,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,98,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,99,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,100,0.05834796809502222,0.05425676600499663,1.0754044590429297
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,1,0.5628434392461068,0.05425676600499663,10.373700474412228
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,2,0.45246608618149364,0.05425676600499663,8.339348610269639
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,3,0.45246608618149364,0.05425676600499663,8.339348610269639
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,4,0.45246608618149364,0.05425676600499663,8.339348610269639
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,5,0.34229649911459237,0.05425676600499663,6.3088260565155965
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,6,0.34229649911459237,0.05425676600499663,6.3088260565155965
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,7,0.34229649911459237,0.05425676600499663,6.3088260565155965
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,8,0.11636904162568501,0.05425676600499663,2.1447839632566437
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,9,0.11636904162568501,0.05425676600499663,2.1447839632566437
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,10,0.11636904162568501,0.05425676600499663,2.1447839632566437
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,11,0.11636904162568501,0.05425676600499663,2.1447839632566437
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,12,0.10779264867184116,0.05425676600499663,1.9867134849488501
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,13,0.10779264867184116,0.05425676600499663,1.9867134849488501
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,14,0.10779264867184116,0.05425676600499663,1.9867134849488501
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,15,0.10779264867184116,0.05425676600499663,1.9867134849488501
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,16,0.06709224441482295,0.05425676600499663,1.2365691756977235
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,17,0.06709224441482295,0.05425676600499663,1.2365691756977235
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,18,0.06709224441482295,0.05425676600499663,1.2365691756977235
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,19,0.06709224441482295,0.05425676600499663,1.2365691756977235
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,20,0.06709224441482295,0.05425676600499663,1.2365691756977235
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,21,0.06709224441482295,0.05425676600499663,1.2365691756977235
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,22,0.06709224441482295,0.05425676600499663,1.2365691756977235
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,23,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,24,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,25,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,26,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,27,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,28,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,29,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,30,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,31,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,32,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,33,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,34,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,35,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,36,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,37,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,38,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,39,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,40,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,41,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,42,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,43,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,44,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,45,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,46,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,47,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,48,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,49,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,50,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,51,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,52,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,53,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,54,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,55,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,56,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,57,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,58,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,59,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,60,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,61,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,62,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,63,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,64,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,65,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,66,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,67,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,68,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,69,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,70,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,71,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,72,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,73,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,74,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,75,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,76,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,77,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,78,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,79,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,80,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,81,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,82,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,83,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,84,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,85,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,86,0.06392772775105891,0.05425676600499663,1.1782443455102292
20260716,M1,case_td003_pa050_pp0_3_gamma_010__steady,random,87,0.06392772775105891,0.05425676600499663,1.1782443455102292
