trial,PP0,PA,gamma,loss,feasible
144,4.839569116038605,0.19170448951654412,0.0930108730509254,0.06685357118456164,True
145,4.978773403396812,0.19121677209556937,0.08945814195717172,0.05655607515795654,True
146,4.846919596302197,0.19945678114755544,0.07998546553918418,0.05776910120962957,True
147,4.903020406352932,0.19521528297960472,0.08468258795801473,0.057771093549557055,True
148,4.7972870429096,0.1992932830410301,0.0873802150141271,0.06185193934551606,True
149,4.987368841051961,0.17782640302010838,0.08184119711565567,0.07308491761634173,True
150,4.967269213680723,0.1983440627766801,0.08946065582009846,0.051083818091846256,True
151,4.950754142430133,0.18535941342383883,0.0817524215969459,0.06541382570049621,True
152,4.921706014876436,0.19704975637769212,0.07624392721564723,0.054759684000876364,True
153,4.928126925832821,0.19392083781815955,0.09723706817821687,0.05744074186267509,True
154,4.910566582239214,0.19665168079223166,0.06893245481554061,0.05593525963384257,True
155,4.907241371681323,0.1991419186190891,0.08067422827666747,0.053891010538703106,True
156,4.978089080252306,0.18807597663928216,0.0632486270521864,0.06013400289137645,True
157,4.875387157993895,0.19519663600908477,0.0901189099650655,0.05989768769892474,True
158,4.969228690144724,0.18963656151337904,0.07841068986373245,0.058834161046745805,True
159,4.890840833745581,0.19016788531103584,0.08134598508621435,0.0642773797669567,True
160,4.913419226104816,0.19975671441443726,0.08502336054695546,0.053024959475121404,True
161,4.9464605064943035,0.1967563841344412,0.09177275815203222,0.0535219019130236,True
162,4.817690876205137,0.19958778126683585,0.09311999381703084,0.05996691618162341,True
163,4.94671709999826,0.19644448117129676,0.08717190844509691,0.05372002409142512,True
164,4.956272803151348,0.19445185679649046,0.08998876020990423,0.05491218248421148,True
165,4.898916436102951,0.1970689441291601,0.09291255118512351,0.056357824647052746,True
166,4.9903094292230925,0.19792255149111648,0.0959785344683605,0.05030377847536183,True
167,4.959149197719358,0.19819543128310102,0.08321340711884004,0.05158021134500126,True
168,4.959450213088315,0.19256461450744888,0.07675729555074962,0.056451727847489544,True
169,4.862791740978044,0.19688172523276753,0.08298483893731748,0.059080649908457496,True
170,4.940288547594181,0.19459040507854647,0.09030637227260147,0.05583481944170209,True
171,4.966027621426244,0.19695901870054638,0.09239272852940428,0.052220308532548,True
172,4.9369041343432585,0.19655387533173901,0.08800654629272536,0.05424501376736081,True
173,4.997806474094463,0.19632083217744972,0.08870686536739347,0.050953474635637465,True
174,4.9857119815400255,0.19273494012210468,0.0834767010552571,0.05457636798386985,True
175,4.984144104419627,0.1986559679695758,0.08573905208748564,0.04999934945842602,True
176,4.9833938284606205,0.19864194283819564,0.09725806227969776,0.05018060382215108,True
177,4.947620134004283,0.19930345515061126,0.08855236535213584,0.05143292286996405,True
178,4.992933493643289,0.1939689763903319,0.07781283431477473,0.05302844073081034,True
179,4.993866930524019,0.19612024687804003,0.08696235837080435,0.05128894308192723,True
180,4.944437951965822,0.19847505644494473,0.08901027161972587,0.052229287827665734,True
181,4.9963570350258095,0.19879746161901563,0.09695113474651551,0.04947998691792345,True
182,4.952568920755889,0.1978075846353558,0.08589817138385034,0.0522548215710221,True
183,4.988930083327798,0.19323343911478646,0.09850242282256483,0.054124216769183615,True
184,4.957679950525556,0.19872062006017255,0.09064145111740164,0.05133340927997787,True
185,4.989455120451567,0.19801944362278345,0.08457573125180234,0.05015574310219127,True
186,4.8967240643664365,0.1994376975108148,0.09249649224667383,0.05439930856642545,True
187,4.96876527836433,0.19567971357780012,0.09541689495089187,0.05314464982716431,True
188,4.922541469033221,0.1995816875809422,0.09134603819593767,0.05267194182692117,True
189,4.937039129372909,0.19514920191583468,0.09011195026933737,0.05552369343951782,True
190,4.990649416845143,0.19977776529413793,0.08821318047583163,0.04904125543301544,True
191,4.9890070769409345,0.1955182207603796,0.0815868370571856,0.05198225002560983,True
192,4.996748979960939,0.19540929939173257,0.08979019945014546,0.05170413175587505,True
193,4.9473072533707425,0.1963156179074692,0.09639225452717881,0.05391836845874342,True
194,4.92897361937937,0.1982764674243061,0.08935592729873576,0.0532998497339532,True
195,4.9432685445945435,0.1989557728432893,0.08813654082367067,0.05192349343897812,True
