path,dataset_targets,dataset_target_sources,dataset_target_value_transforms,preprocessing_target_transforms,runtime_input_mode,eval_target_vars_for_score,model_name_if_inferred,notes
configs/experimental/icp_stage4/generated_struct_spatial_v1_distribution_v2_probe_e20_primary/smoke/benchmark_icp_stage4_core4_smoke_unet.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary/full/benchmark_icp_stage4_core4_full_cno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet;cno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary/full/benchmark_icp_stage4_core4_full_ffno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,ffno;unet;fno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary/full/benchmark_icp_stage4_core4_full_unet.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary/smoke/benchmark_icp_stage4_core4_smoke_cno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet;cno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary/smoke/benchmark_icp_stage4_core4_smoke_ffno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,ffno;unet;fno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary/smoke/benchmark_icp_stage4_core4_smoke_unet.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary_batched_eval/full/benchmark_icp_stage4_core4_full_cno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet;cno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary_batched_eval/full/benchmark_icp_stage4_core4_full_ffno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,ffno;unet;fno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary_batched_eval/full/benchmark_icp_stage4_core4_full_unet.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary_batched_eval/smoke/benchmark_icp_stage4_core4_smoke_cno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet;cno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary_batched_eval/smoke/benchmark_icp_stage4_core4_smoke_ffno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,ffno;unet;fno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_e80_extrap_primary_batched_eval/smoke/benchmark_icp_stage4_core4_smoke_unet.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet,
configs/experimental/icp_stage4/generated_struct_spatial_v1_realistic_e80_primary/full/benchmark_icp_stage4_core4_full_cno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet;cno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_realistic_e80_primary/full/benchmark_icp_stage4_core4_full_ffno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,ffno;unet;fno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_realistic_probe_e5_primary/full/benchmark_icp_stage4_core4_full_cno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,unet;cno,
configs/experimental/icp_stage4/generated_struct_spatial_v1_realistic_probe_e5_primary/full/benchmark_icp_stage4_core4_full_ffno.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,ne;ni;Te;phi,ffno;unet;fno,
configs/experimental/icp_stage4/icp_stage4_core4_cno_smoke.yaml,ne;ni;Te;phi,ne;ni;Te;phi,identity;identity;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",table_plus_structure,,unet;cno,eval target_vars_for_score missing
configs/experimental/improvement_cycle_20260401/experiment_matrix.yaml,,,,,,,deeponet_plasma;deeponet,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing;eval target_vars_for_score missing
configs/experimental/improvement_cycle_20260401_r2/experiment_matrix.yaml,,,,,,,coord_mlp_siren;coord_mlp;deeponet,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing;eval target_vars_for_score missing
configs/experimental/same_fidelity_low_data/benchmark_compare_template.yaml,,,,,,auto,coord_mlp_fourier;coord_mlp_siren;coord_mlp;global_mlp;deeponet_pod;deeponet_plasma;deeponet;unetpp_attn;unetpp;ffno;unet;fno,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_coord_mlp_siren_r1_structure_only.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,coord_mlp_siren;coord_mlp;unet,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_coord_mlp_siren_r2_train_defaults.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,coord_mlp_siren;coord_mlp;unet,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_coord_mlp_siren_r3_te_phi_weighted.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,coord_mlp_siren;coord_mlp;unet,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_deeponet_plasma_r1_fused_film.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,deeponet_plasma;deeponet,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_deeponet_plasma_r2_fused_film_te_phi_weighted.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,deeponet_plasma;deeponet,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_deeponet_plasma_r3_fused_film_te_phi_weighted_region_balance.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,deeponet_plasma;deeponet,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_a1_skip_none.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_a2_skip_none_modes16_width96.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_a3_skip_none_modes16_width96_relaxed_filter.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_b1_local_skip.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_b2_local_skip_skip_none.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_b3_local_skip_skip_none_relaxed_filter.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_c1_dual_weight_ne_ni.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_c2_dual_weight_ne_ni_selection.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_c3_dual_weight_ne_ni_selection_init005.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/benchmark_ffno_d1_axis_mix.yaml,ne;ni;Te;phi,log_ne;log_ni;Te;phi,pow10;pow10;identity;identity,"ne:value_transform=identity,scaler=zscore,fit_scope=plasma_only;ni:value_transform=identity,scaler=zscore,fit_scope=plasma_only;Te:value_transform=identity,scaler=zscore,fit_scope=plasma_only;phi:value_transform=identity,scaler=zscore,fit_scope=plasma_only",,ne;ni;Te;phi,ffno;unet;fno,runtime.input_mode missing
configs/experimental/same_fidelity_low_data/coord_mlp_fourier_template.yaml,,,,,,,coord_mlp_fourier;coord_mlp,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing;eval target_vars_for_score missing
configs/experimental/same_fidelity_low_data/coord_mlp_siren_template.yaml,,,,,,,coord_mlp_siren;coord_mlp,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing;eval target_vars_for_score missing
configs/experimental/same_fidelity_low_data/deeponet_pod_template.yaml,,,,,,,deeponet_pod;deeponet,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing;eval target_vars_for_score missing
configs/experimental/same_fidelity_low_data/ffno_template.yaml,,,,,,,ffno;fno,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing;eval target_vars_for_score missing
configs/experimental/same_fidelity_low_data/unetpp_attn_template.yaml,,,,,,,unetpp_attn;unetpp;unet,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing;eval target_vars_for_score missing
configs/experimental/same_fidelity_low_data/unetpp_template.yaml,,,,,,,unetpp;unet,dataset.targets missing;preprocessing.scalers.target_transforms missing;runtime.input_mode missing;eval target_vars_for_score missing
