bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_boundary_penalty,objective_density_floor_penalty,objective_density_ratio,objective_main,objective_negative_penalty,objective_physics_penalty,objective_total,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings
0.0,0.8199772050735177,16.02403450012207,0.08199772050735177,0.16840622788229176,0.9331593772117708,0.3916284552002689,0.0,0.001381043903529644,0.6434134474934421,0.02762087807059288,2823.804,0.08349,0.9482770328317621,5.309494818157809,3.064942369828896,3.0,6.257771850989571,8.085897938682347,26.85921349165106,4.663087798320966,51,0.6434134474934421,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8599083315463237,18.80042839050293,0.08599083315463238,0.0,1.0057876366260228,0.39418542579775645,0.0,0.0013093022629618646,0.4814855612153507,0.02618604525923729,2823.804,0.08349,1.0536037576432848,11.32187197072157,2.171684188812743,2.0,12.375475728364854,2.4792148201470843,27.230166276876794,0.7074757247557828,52,0.4814855612153507,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8898633129464496,18.717992782592773,0.08898633129464496,0.0,1.0143818032045029,0.38220031029021834,0.0,0.0013120823539793493,0.4724987239388426,0.026241647079586983,2823.804,0.08349,1.2411295302072678,8.039138807931028,2.4740868878014743,2.0,9.280268338138296,6.9454006125430565,25.50593728881965,0.41125287914653585,53,0.4724987239388426,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8953755884751935,21.420072555541992,0.08953755884751935,0.13792512300627946,0.936207487699372,0.40961934238501335,0.0,0.0013489746488630772,0.6384309988876753,0.026979492977261543,2823.804,0.08349,1.469148934250561,9.760128783475398,2.0060670144240413,2.0,11.22927771772596,3.469379413319176,25.9279348487711,4.483747891266873,54,0.6384309988876753,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8257434216274101,15.264357566833496,0.08257434216274101,0.0,0.9911829990592762,0.32323099989704857,0.0,0.0012631943449378014,0.4070685364047274,0.025263886898756027,2823.804,0.08349,0.6099961775636165,3.4885295311897315,4.668392737563925,5.0,4.098525708753348,9.238677813314737,29.73130635708148,1.39455137953761,55,0.4070685364047274,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8062760177134715,14.402007102966309,0.08062760177134715,0.0,0.9944182317612767,0.31992183881460023,0.0,0.0013375584967434406,0.4018869990826908,0.026751169934868813,2823.804,0.08349,1.430089224734673,4.536425252949968,4.4762308877212185,4.0,5.966514477684641,6.083764048201871,29.949821958940436,1.1926960848546426,56,0.4018869990826908,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7825670564262394,13.731696128845215,0.07825670564262394,0.0,1.0086568975347703,0.33780668724978674,0.0,0.001320841070264578,0.41738423396267527,0.026416821405291557,2823.804,0.08349,1.4019927845820674,6.262266958501101,2.9808779593174632,3.0,7.664259743083169,6.480252567592387,29.473031796841894,0.5664394673160439,57,0.41738423396267527,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8058631778307913,15.1053466796875,0.08058631778307913,0.0,1.015701125173424,0.38779060622254374,0.0,0.0013121992349624636,0.4696891232405853,0.026243984699249268,2823.804,0.08349,0.5671633949978805,3.666307910627797,3.5052255647825903,4.0,4.233471305625677,8.730962190309814,25.664847412812524,0.18750696295080027,58,0.4696891232405853,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.7999860131569021,14.223882675170898,0.07999860131569021,0.0,1.0171619344702272,0.3500458894983938,0.0,0.0013155311346054078,0.43136002194868944,0.026310622692108154,2823.804,0.08349,0.6885158447398432,3.4621641594501487,5.17206619491473,5.0,4.150680004189992,6.697053622241023,27.450453643190983,0.2454044154449364,59,0.43136002194868944,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.8295917292667251,16.969823837280273,0.08295917292667251,0.22754202422827663,0.9272457975771723,0.3825099857868211,0.0,0.0013827850110828877,0.6943939679528531,0.027655700221657753,2823.804,0.08349,1.4355295076887808,2.9337811841797556,3.9170436972281224,4.0,4.369310691868536,8.997294388044393,26.47453715551854,4.636978078008951,60,0.6943939679528531,ood:cond:pp:2823.8 outside [505.725,2097.14]
