bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,part.coil_01.scale_x,part.coil_01.scale_y,part.coil_01.tx,part.coil_01.ty,part.coil_02.scale_x,part.coil_02.scale_y,part.coil_02.tx,part.coil_02.ty,part.coil_03.scale_x,part.coil_03.scale_y,part.coil_03.tx,part.coil_03.ty,part.coil_04.scale_x,part.coil_04.scale_y,part.coil_04.tx,part.coil_04.ty,part.coil_05.scale_x,part.coil_05.scale_y,part.coil_05.tx,part.coil_05.ty,part.coil_06.scale_x,part.coil_06.scale_y,part.coil_06.tx,part.coil_06.ty,poisson_residual_norm,pp,pp0,trial,value,warnings
0.0,0.6497958814166924,10.289321899414062,0.9264450011740585,0.9366237726783959,0.010344770871580734,0.017550027606388043,0.9684563302824157,0.9989735057067799,0.009237406228864261,-0.011062315793258838,0.9785584987456531,1.0388070557259779,0.016255451451475614,0.011800671185130649,1.0933470725055279,0.9829176470879293,-0.012669020907341868,0.0199435834929229,0.9087207657060453,0.9685221597843949,-0.0187853090547268,-0.0011731926551928479,1.0272930534824005,1.0729343802865412,0.00078947469177253,0.005958661635676571,0.13499222695827484,2823.804,0.08349,31,0.7884744458254674,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6498920591729273,10.239830017089844,1.028061248408985,1.067169431239972,-0.01654731050874074,-0.004111574322912537,0.9187714030132162,0.9635493103325349,-0.01436114743712543,-0.006826222921126961,1.0255772091892161,1.041535293854473,-0.0005288315244655756,-0.01010754839953008,0.9633676196669805,0.9116788379803412,0.00314756270283428,-0.009180361192985273,1.0340077021158156,0.938372420554929,-0.00995197544634118,-0.019688155452041042,1.0446218411421286,1.0497189305451902,0.009191181868416352,0.00918042807141493,0.13483083248138428,2823.804,0.08349,32,0.7838341022576926,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6565717847198191,10.147092819213867,1.068810093446889,1.058107990515285,0.002577532746844028,0.015157381136834885,1.0978242791905721,1.023364419166803,-0.018866351428977062,0.005101731793679169,0.9124553283959412,0.9187818968388419,0.010624202608739336,0.006558661718609506,1.0852166044810236,0.9953057741914499,-0.010192267580187701,-0.007351562826453849,1.0405095131461413,0.9112784628725725,0.017344426588817432,0.007566887354001111,1.0310778941740089,1.0466086762973317,-0.0036243207089208425,0.01178517718425191,0.13547159731388092,2823.804,0.08349,33,0.7948953294781683,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6525114054584995,10.130572319030762,1.0502738952912996,0.9116708779923896,-0.006361456788351205,-0.0006580961286386661,0.9999750688316958,0.9877159578789612,-0.012805078310644298,-0.014438832287078256,1.0404322944745894,1.010462331715627,0.010854597934604523,-0.01074183185137954,0.9437477737101394,1.0404612663700978,0.012727048471902928,-0.018389185844060473,1.0914824875615263,1.0400957700390352,0.012437001972874857,0.008733388233921599,1.0115745483122072,0.9067505804836743,-0.00798244274557499,-0.00837438363250409,0.1363096535205841,2823.804,0.08349,34,0.7834295445214676,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6493098049433532,10.221817970275879,0.9749682997256804,0.9134507060673748,-0.006753399446706259,-0.013143351248982832,0.9453451812948915,1.0604944381570218,0.0001282067647512576,0.006531828939783612,0.9322535059000785,0.9396632794313293,0.004752017687774085,0.009623013841517102,1.062308900740838,1.028387476501392,0.004729525975352901,-0.019774464934257982,1.0250513661828282,1.0313847094773185,-0.002872519887121231,-0.01645459324319866,1.0611426628681901,0.9048535170190976,0.019064181147084806,0.014945521270645325,0.1339605748653412,2823.804,0.08349,35,0.7831927725652934,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6495311962935877,10.172541618347168,0.9208224806965405,0.9941450985706242,0.015170766877260353,-0.007866408479785956,1.0289006129363563,1.0021283484377892,0.009190332394474136,-0.004537639212502111,1.0369676892772552,0.9509117889104254,0.00799909332920756,0.012300132955541995,0.9878844579507811,0.9239352873505682,-0.000128982087626784,0.0020325568775330927,0.9585380106974034,0.9222388044600789,-0.011894174123563963,-0.0012808966695713637,1.039018225261997,1.06039686452037,-0.009040555323314478,0.002853173808867626,0.13435229659080505,2823.804,0.08349,36,0.7905099469012974,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6472921479738877,10.09882926940918,0.9144897158220403,0.9097915658668284,0.017662443944540532,-0.01298542306110776,0.9830227581329916,1.0109439684629873,-0.003771326829841524,-0.009736920324002356,1.0836758892637481,1.0903099934779532,0.0010050571986464224,0.018115428310290203,0.9651284099008668,0.9479731760893774,0.001583392930572098,0.019983245819171904,0.9372669879874065,1.0213681487666781,0.003913753923690991,0.010873879333555964,0.9959358462049968,1.0435290977272982,0.013192457685145185,-0.005142765854196738,0.13338661193847656,2823.804,0.08349,37,0.796180794433351,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6512495407715249,10.26278305053711,0.997756767701435,0.9475159576639641,-0.004660362336887261,0.005808081885225445,1.0006111217855556,0.9479397740600083,0.004136317031207679,0.007212403278010027,0.9919773479120081,0.9569418214627798,-0.0011050596879223287,-0.010563307060882838,0.9877315937730368,1.0908753466076537,-0.010444011050220392,0.007746977439740763,0.9382366962184938,1.0862373345156746,-0.011078879719864893,-0.015977329457602607,1.072370472289022,1.080097211964934,-0.014501197137587497,0.01736621505998442,0.13448169827461243,2823.804,0.08349,38,0.7899717526513123,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6552257169690507,10.18508529663086,1.0758538514526408,0.9100734387976573,0.012950073074663473,0.0187041611376397,0.9692330493369694,1.0703429362485863,-0.002578617632057946,0.012841903025203823,1.0232906682824325,0.9530466813022074,0.010807004312946168,0.008603483761597162,0.9137108116827073,1.0688312559013424,0.005124871204501197,-0.013790237677096539,0.9761705644860855,1.0020993671243739,0.01675708123886203,-0.003348050231070543,1.000065454669242,1.0175818341483671,-0.00949091042299408,0.019673666898448485,0.13466593623161316,2823.804,0.08349,39,0.787713167946023,ood:cond:pp:2823.8 outside [505.725,2097.14]
0.0,0.6501152650465207,10.185271263122559,1.0367614430287362,1.076706331091677,0.011594891623345874,-0.00781120697153182,0.9409663712477879,1.0095064352462209,-0.0004315102474939832,0.009178232762888955,0.9590939562033723,0.9423351538132342,0.012952990118785358,-0.013488971878769287,1.068997935329755,1.0917242633402422,-0.010413618104184863,-0.017862858872181895,1.0083654208470643,0.9210038999167827,-0.014917744380759932,-0.0055101712644468875,1.049258743230658,0.9414220351184137,-0.01284117593111894,0.0010144571667899602,0.13441456854343414,2823.804,0.08349,40,0.7931827853375308,ood:cond:pp:2823.8 outside [505.725,2097.14]
