bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_main,objective_total,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings
0.0,0.8430561654551199,13.207500457763672,0.6089083915497658,0.6089083915497658,0.027697645127773285,2121.4308010504446,0.02826089221283244,1.3092486309639386,7.152206631599636,2.1786079094693487,2.0,8.461455262563575,4.854823074861053,21.777733599988203,2.4429846993649145,91,0.6089083915497658,ood:cond:pp:2121.43 outside [505.725,2097.14]
0.0,0.7005679115546746,8.109092712402344,0.38908409045053566,0.38908409045053566,0.02881735749542713,1966.9279037631272,0.09288991454098428,1.3813805482092043,6.693334018369468,3.3823534774114483,3.0,8.074714566578672,4.648243882215533,28.87238758195155,2.049286457231052,92,0.38908409045053566,
0.0,0.665972434014436,10.037200927734375,0.44869486312208257,0.44869486312208257,0.02257033996284008,2232.3398086527513,0.01898053702653781,0.9092576791400183,7.222142544668993,2.601051982358095,3.0,8.131400223809012,5.526258040266535,29.92045871169357,2.584933220905406,93,0.44869486312208257,ood:cond:pp:2232.34 outside [505.725,2097.14]
0.0,0.6422911455081537,12.7398681640625,0.46354578319564504,0.46354578319564504,0.017863119021058083,2364.3893299998554,0.010927329096026131,0.7578589459320235,4.551810834871937,4.346004189344578,4.0,5.30966978080396,8.501666416482296,29.740345539698133,3.2190037655677206,94,0.46354578319564504,ood:cond:pp:2364.39 outside [505.725,2097.14]
0.0,0.7195226901122149,10.439574241638184,0.5351925977973017,0.5351925977973017,0.02583557739853859,2446.3559199351375,0.022191133952888284,1.204109631593327,1.9858934868144165,4.624354779733643,5.0,3.1900031184077435,5.694878033502968,21.644893625541684,4.164089225457633,95,0.5351925977973017,ood:cond:pp:2446.36 outside [505.725,2097.14]
0.0,0.9640537892903298,49.126808166503906,0.569500066226202,0.569500066226202,0.03404615819454193,1981.8275764761052,0.005998531749168862,0.8289714478375436,3.812817977638056,3.348264834333366,3.0,4.6417894254756,7.373450722657964,21.298818999084762,3.9206035648612647,96,0.569500066226202,
0.0,0.9558073233985466,21.180931091308594,0.5144422745932528,0.5144422745932528,0.025421911850571632,615.6723319892259,0.01292394476271776,1.2087625966556743,2.594492727098573,3.753883586628854,4.0,3.8032553237542475,7.529872671505995,22.742893966522985,0.38103274993208536,97,0.5144422745932528,
0.0,0.6623799147006477,9.45793342590332,0.437529392344231,0.437529392344231,0.024907197803258896,2695.233925621074,0.03228263185187936,1.3256015209933425,3.469330933483442,4.840276331910882,5.0,4.794932454476784,4.124326851745665,28.098989124129584,4.073362118788086,98,0.437529392344231,ood:cond:pp:2695.23 outside [505.725,2097.14]
0.0,0.7204107055828343,8.994012832641602,0.42163594629937756,0.42163594629937756,0.029342718422412872,1812.6396474865137,0.08483955092072386,0.5796040920343163,3.5099798572130836,5.0561108398639085,5.0,4.0895839492474,5.89223528277378,26.34015502901078,4.090681195322829,99,0.42163594629937756,
0.0,0.7284073118305016,8.507899284362793,0.4721896131621071,0.4721896131621071,0.028313832357525826,1330.0141604048667,0.09219677050595498,1.41475007713415,2.5656190952749696,4.053193325076397,4.0,3.9803691724091195,7.689143861785893,23.61062055142237,0.29479629281963626,100,0.4721896131621071,
0.0,0.6823974386614894,10.148752212524414,0.4553023734108844,0.4553023734108844,0.02406628057360649,2530.8920994723944,0.025465176737640944,1.2551994364197891,7.1872491989574305,3.4191523313740664,3.0,8.44244863537722,3.1209106895405796,28.448256595672238,1.0236065970228285,101,0.4553023734108844,ood:cond:pp:2530.89 outside [505.725,2097.14]
0.0,0.735764660747829,12.36297607421875,0.6157352118345729,0.6157352118345729,0.021057551726698875,2603.782243191799,0.01484628569323199,1.072171218296213,1.697002674156269,5.678486255336585,6.0,2.769173892452482,3.759222110305891,20.374265465020784,1.6726299514003702,102,0.6157352118345729,ood:cond:pp:2603.78 outside [505.725,2097.14]
0.0,0.6967512788791153,10.71240520477295,0.44189891026708583,0.44189891026708583,0.024570191279053688,2040.279269935891,0.01844391885828332,0.8913337667454874,4.116828512289062,4.7471231484817356,5.0,5.008162279034549,2.8965619905191646,27.937373385691906,2.9428311003591325,103,0.44189891026708583,
0.0,0.793532819631937,14.532631874084473,0.4106539585955146,0.4106539585955146,0.02894625812768936,2547.8861826705233,0.08389692997950936,0.5634405089114203,3.4159726804230646,5.1537296366972924,5.0,3.9794131893344846,5.12917671588529,25.026242662557713,2.9202286073160924,104,0.4106539585955146,ood:cond:pp:2547.89 outside [505.725,2097.14]
0.0,0.7817013205755358,11.586255073547363,0.505194527032638,0.505194527032638,0.028592776507139206,2366.4644418231755,0.05846547877520441,0.8986739686261941,3.2401066714850915,3.3129739812204946,3.0,4.138780640111285,8.826225766217345,21.2425676865512,1.7259802231066295,105,0.505194527032638,ood:cond:pp:2366.46 outside [505.725,2097.14]
0.0,0.8457722399334328,17.208759307861328,0.601592880170495,0.601592880170495,0.026990283280611038,1287.7226700857098,0.013511665308615514,0.6283634455809007,2.17512871791707,5.954421239154451,6.0,2.803492163497971,4.243644529279957,21.064597510267784,3.4306497869943833,106,0.601592880170495,
0.0,0.7700836918490057,12.41269302368164,0.5112295011192352,0.5112295011192352,0.02889137901365757,2240.5876780928634,0.05784225172183069,0.5785908335965279,2.7679369792961137,5.973878677266747,6.0,3.3465278128926417,2.6191812362775018,22.69834811363335,2.2462773368063367,107,0.5112295011192352,ood:cond:pp:2240.59 outside [505.725,2097.14]
0.0,0.7062243841756679,7.703550815582275,0.4675472572052426,0.4675472572052426,0.02590457908809185,1190.6824856084197,0.06644411842498793,0.995632217773338,2.557633923847384,4.802459085814263,5.0,3.553266141620722,8.30672312655138,26.07305383465499,3.1372024548909474,108,0.4675472572052426,
0.0,0.891705985126247,26.26887321472168,0.6045416175624263,0.6045416175624263,0.027456315234303474,1249.8339314709235,0.009797160066370764,1.4009297212301328,3.303496797292243,4.097798829580707,4.0,4.704426518522376,3.195733768889883,22.013439842979388,1.3781732965718663,109,0.6045416175624263,
0.0,0.7478124790510157,10.708516120910645,0.41491006801977864,0.41491006801977864,0.027156785130500793,2556.1498611553,0.07104540517168606,1.2678208014242398,2.1006764310495387,5.254460015391661,5.0,3.3684972324737785,9.117055882744557,25.959542045113448,2.4952715968346757,110,0.41491006801977864,ood:cond:pp:2556.15 outside [505.725,2097.14]
0.0,0.7440488113573585,9.723738670349121,0.48464561468568657,0.48464561468568657,0.028138060122728348,1296.3816370310174,0.07537628668398458,0.5845035770984846,7.108454816540526,2.906528441254379,3.0,7.69295839363901,2.8669092800827674,25.945784460999796,3.057540745741079,111,0.48464561468568657,
0.0,0.6918022509610232,10.840983390808105,0.5005277492338882,0.5005277492338882,0.025560060515999794,2983.5754749823227,0.032800672177568116,0.7095051409828348,4.615725482702006,3.142704586987685,3.0,5.325230623684841,7.814892227802061,23.790584098856584,0.09853922156652706,112,0.5005277492338882,ood:cond:pp:2983.58 outside [505.725,2097.14]
0.0,0.8469702572138941,13.009629249572754,0.48334357367313985,0.48334357367313985,0.029246121644973755,922.1804983480886,0.019604044083693862,1.3739187196952605,1.752558079668641,5.941379187673368,6.0,3.1264767993639015,5.9036220273202495,24.66248282350366,3.354244496246473,113,0.48334357367313985,
0.0,0.7547998754749775,12.483817100524902,0.46214460075177244,0.46214460075177244,0.02799856849014759,2571.698462167922,0.06736684761769934,0.9566624752620377,2.0507679466230258,5.67741081824639,6.0,3.0074304218850636,5.138723539423346,23.183306070733728,0.06799152101858386,114,0.46214460075177244,ood:cond:pp:2571.7 outside [505.725,2097.14]
0.0,0.8055881904790128,12.963753700256348,0.47692316670406765,0.47692316670406765,0.02715395763516426,1301.4735089182832,0.017938770838570532,1.189967090899998,6.850446846019784,2.52890002348117,3.0,8.040413936919782,3.4649509071358366,27.586192717895184,4.693753450798505,115,0.47692316670406765,
0.0,0.719741089531776,8.646147727966309,0.4545234879955627,0.4545234879955627,0.026814399287104607,1359.4004251822766,0.05091015623219561,1.2309351557216064,6.035069123102646,2.893768420674116,3.0,7.266004278824252,5.142339949826125,26.940352786298885,4.531931431434452,116,0.4545234879955627,
0.0,0.8688792740836441,18.467897415161133,0.45141045209620945,0.45141045209620945,0.026331748813390732,2488.554884617809,0.09658885003412557,0.9145882354396464,2.5678522934662498,2.733097909265813,3.0,3.482440528905896,9.988716698584579,20.436038285302267,1.7130539946098726,117,0.45141045209620945,ood:cond:pp:2488.55 outside [505.725,2097.14]
0.0,0.740836074253508,7.900288105010986,0.47664001636136566,0.47664001636136566,0.022889703512191772,581.4631972487591,0.04856775645516779,1.1364652674120026,2.929888826700925,5.458687605730823,5.0,4.066354094112928,6.157894938354506,26.489665408919144,1.9850262995333656,118,0.47664001636136566,
0.0,0.9071787292806757,15.043986320495605,0.5389680676501432,0.5389680676501432,0.028820862993597984,2088.1915868806645,0.06498920545491693,1.335847156199859,6.544595351421801,2.345268949125926,2.0,7.88044250762166,5.177685135417493,20.938570150660812,1.588732758313371,119,0.5389680676501432,
0.0,0.7958095370733244,9.690434455871582,0.528981379199299,0.528981379199299,0.026266947388648987,857.3177482011567,0.03488685790858064,1.1278860459460804,2.187889795056039,4.8307058770894615,5.0,3.3157758410021194,5.894233695106885,22.47311290011748,1.5841904916745109,120,0.528981379199299,
0.0,0.7632688786548752,9.249174118041992,0.5412074142892136,0.5412074142892136,0.024416670203208923,651.3643723907172,0.059024416497129244,0.7704909701753682,3.024930893068141,4.680154042316309,5.0,3.7954218632435093,3.534896822197158,22.512006138414705,0.03898056849486964,121,0.5412074142892136,
0.0,0.8439789638497468,15.713229179382324,0.47391276654263015,0.47391276654263015,0.03142217546701431,2309.2121460143594,0.07547195676248294,1.2297795467104087,2.2841763888266136,4.918042807141493,5.0,3.5139559355370222,4.1224917200957085,21.69227139778082,4.220252336172221,122,0.47391276654263015,ood:cond:pp:2309.21 outside [505.725,2097.14]
0.0,0.786954712627204,13.070326805114746,0.5120743447125065,0.5120743447125065,0.029346076771616936,2477.389351142141,0.05764488700063724,1.378934528420872,0.8458713675930642,5.956485583811441,6.0,2.2248058960139363,6.934576766672119,20.283412142755736,3.1377164742098964,123,0.5120743447125065,ood:cond:pp:2477.39 outside [505.725,2097.14]
0.0,1.0389316033118874,23.53141975402832,0.42987159243972634,0.42987159243972634,0.02447541430592537,661.0474912922517,0.012095813707936248,1.2656050652184834,1.8057198408478277,4.65586617186095,5.0,3.071324906066311,9.40866417924094,24.765288709572495,1.2259665524765373,124,0.42987159243972634,
0.0,0.720948428610434,8.21560001373291,0.4587722333291105,0.4587722333291105,0.02679912932217121,1294.3781411684442,0.07101441455299523,0.5563923143628624,2.617027225287173,5.734442658881743,6.0,3.1734195396500358,7.513377470800222,26.553894708700437,3.665216907433291,125,0.4587722333291105,
0.0,0.7540543041984689,9.944231986999512,0.5238483748854095,0.5238483748854095,0.028827665373682976,1526.7784894134916,0.07992830730360805,0.8402360933035405,1.2551952546910417,5.722568954227683,6.0,2.095431347994582,8.010955811651982,20.583543899619475,1.7048179014560993,126,0.5238483748854095,
0.0,0.743685665772922,10.05136489868164,0.4537016565964743,0.4537016565964743,0.028217051178216934,1711.7280053539444,0.0513949328159174,0.9385797893948054,7.031213937653568,2.71949216893557,3.0,7.969793727048374,3.112233542584349,27.02161472372947,2.7615582928906726,127,0.4537016565964743,
0.0,0.7356995430530325,9.483017921447754,0.5520199105440015,0.5520199105440015,0.026508256793022156,2429.5654908638226,0.02541069273647638,0.7187388685506969,1.6527199003701623,4.809225327401957,5.0,2.371458768920859,8.545409694380584,20.40270353898488,4.787062189038159,128,0.5520199105440015,ood:cond:pp:2429.57 outside [505.725,2097.14]
0.0,0.8239749765812157,13.819442749023438,0.4668238901505872,0.4668238901505872,0.03025336004793644,2252.7703873428313,0.08150578847455445,1.21833470584804,3.9652568177167806,4.231490966244144,4.0,5.183591523564821,2.27002321934697,23.004389313606254,1.4532020459369888,129,0.4668238901505872,ood:cond:pp:2252.77 outside [505.725,2097.14]
0.0,1.1047767200908567,58.25701141357422,0.5378884131650169,0.5378884131650169,0.03408586606383324,791.6911063534621,0.008446628222945092,0.8748414986284021,7.65757953991937,2.269014121347494,2.0,8.532421038547772,4.649320110658748,21.714162187754294,1.1336295323722885,130,0.5378884131650169,
0.0,0.7332488293390168,11.326081275939941,0.4530845179115423,0.4530845179115423,0.029054315760731697,2507.1492242879876,0.05171727319137452,1.1632957234945902,6.370528691402192,2.6450701180015685,3.0,7.533824414896782,3.586531177253173,26.18800442194352,3.7028767301896375,131,0.4530845179115423,ood:cond:pp:2507.15 outside [505.725,2097.14]
0.0,0.7661892642792796,12.138154983520508,0.42492735747087407,0.42492735747087407,0.02751067467033863,2529.7762349870186,0.0651471063762038,1.1182381493838225,8.665352263892576,2.022553506574202,2.0,9.783590413276398,7.002054647313122,26.56923547386592,2.140935014109846,132,0.42492735747087407,ood:cond:pp:2529.78 outside [505.725,2097.14]
0.0,0.7226530651958187,6.975574970245361,0.5013490367167546,0.5013490367167546,0.024528829380869865,726.7875816538948,0.08100127168146137,0.5242675850954877,2.1819489602904176,5.90641811470848,6.0,2.7062165453859053,8.989104254129066,25.226403526444496,4.4563967257515635,133,0.5013490367167546,
0.0,0.7487463499582713,8.193591117858887,0.49611042009407036,0.49611042009407036,0.0245855450630188,765.3889344913133,0.048573110610153486,1.3792691719315089,4.604195129546894,3.2133591520214044,3.0,5.983464301478403,7.156024517454246,25.106417421889454,3.648791549309267,134,0.49611042009407036,
0.0,0.7125486481405084,8.525785446166992,0.46392797917079753,0.46392797917079753,0.026774536818265915,1469.8314139089305,0.06930010096397708,0.7545589445521268,2.432280316734003,4.799909332920755,5.0,3.18683926128613,8.460026591108399,24.39422289753905,0.5983821837642034,135,0.46392797917079753,
0.0,0.8100798021872719,11.686357498168945,0.529504694844418,0.529504694844418,0.028539737686514854,1744.71923144416,0.05632599089931784,0.7926900534870167,9.73661527517296,2.4447760892015773,2.0,10.529305328659976,3.6211651752872074,24.67977583260716,3.4754556315499254,136,0.529504694844418,
0.0,0.7593664580451903,10.618010520935059,0.5486668669914438,0.5486668669914438,0.026855209842324257,2505.932445424565,0.02952795206204663,1.0713293452216908,1.2914867204597225,5.730808712705237,6.0,2.3628160656814132,6.547589397013537,20.724485791102015,0.2447891466707086,137,0.5486668669914438,ood:cond:pp:2505.93 outside [505.725,2097.14]
0.0,0.7080400024566277,10.688338279724121,0.5482676605464851,0.5482676605464851,0.022842973470687866,2854.0471139023007,0.019980977649813107,0.9151137906649577,3.414895030576971,4.218879369259746,4.0,4.330008821241929,5.245734634031695,22.56576991899941,4.591897231593702,138,0.5482676605464851,ood:cond:pp:2854.05 outside [505.725,2097.14]
0.0,0.7315675001558586,12.568280220031738,0.45553733547974384,0.45553733547974384,0.028374750167131424,2878.960081817694,0.05383933892644421,1.4528857077572552,5.7060880219320556,3.3025681980173354,3.0,7.158973729689311,3.918927043575091,25.395848232643026,4.997905727396488,139,0.45553733547974384,ood:cond:pp:2878.96 outside [505.725,2097.14]
0.0,0.6979529226073369,7.814491271972656,0.45162791833882726,0.45162791833882726,0.025108836591243744,970.4579426535731,0.061749611366047556,1.0978438480922748,3.169960359540733,5.087387933355597,5.0,4.267804207633008,5.83743384819987,27.17645488636491,4.149057210643148,140,0.45162791833882726,
0.0,0.7804018581939421,10.136314392089844,0.4797092361608832,0.4797092361608832,0.03019791841506958,1432.1006634431494,0.09671780077708439,1.098405367724059,3.885162409580847,3.9551353540286973,4.0,4.983567777304906,3.9006383065585633,23.834909415778185,3.2260102356531806,141,0.4797092361608832,
0.0,0.7647198812095093,10.371119499206543,0.5022006374013732,0.5022006374013732,0.028292344883084297,1760.3824117253303,0.02620880944052517,1.1034079257801919,2.3301915055515425,4.721240327801002,5.0,3.4335994313317344,5.67909391648032,22.84709107313899,2.361867539009709,142,0.5022006374013732,
0.0,0.7884201609847953,9.309812545776367,0.5479908204990892,0.5479908204990892,0.026711480692029,1094.120026718569,0.04546884601802522,1.4543767330382686,3.3331030412872438,2.955598894977961,3.0,4.787479774325512,7.549395487948153,21.91183481092469,4.655933362891862,143,0.5479908204990892,
0.0,0.8382768092422529,17.33261489868164,0.4073124142399038,0.4073124142399038,0.02496042288839817,1061.973130510935,0.012740264979655937,1.3618523614451097,3.011779837307158,5.601944239298675,6.0,4.373632198752268,3.0997605724825004,29.341553764996107,0.5559770933820396,144,0.4073124142399038,
0.0,0.7510189891670155,9.199902534484863,0.4568673671974874,0.4568673671974874,0.029293643310666084,1887.2382143145937,0.08812178118010716,0.5503671939882864,2.1937968538758192,5.2950073074663475,5.0,2.7441640478641056,9.740832227527939,23.461652466848467,4.258573406214654,145,0.4568673671974874,
0.0,0.7010036857869141,7.371893405914307,0.4249709621000911,0.4249709621000911,0.027262024581432343,1591.9799846640085,0.08248568951129577,1.116453341412162,5.213370017857857,3.0609336260441458,3.0,6.329823359270019,8.161400862589232,27.15087094039929,0.34277029206768284,146,0.4249709621000911,
0.0,0.7068678045766925,10.033232688903809,0.39065700920542457,0.39065700920542457,0.02707395888864994,2611.1123844981425,0.06380970080201334,0.6552440580725866,5.121079848112553,3.5234112897217105,4.0,5.776323906185139,6.083974684974953,29.18927030971551,2.081493721116182,147,0.39065700920542457,ood:cond:pp:2611.11 outside [505.725,2097.14]
0.0,0.7406388812465509,7.800568580627441,0.46997049044209205,0.46997049044209205,0.02652069553732872,1753.5777436164026,0.05991695936449259,0.762727239425148,2.2311109611193096,5.967366689844848,6.0,2.9938382005444577,9.746074834120126,27.709104037386872,3.4190360757184006,148,0.46997049044209205,
0.0,0.8249744080701522,15.43039608001709,0.4252842422876485,0.4252842422876485,0.0288163460791111,2709.3174465240577,0.07946779721765934,0.8047198257117045,5.365901850380851,2.8193274249557585,3.0,6.170621676092556,6.3802574098488325,24.892122438126503,3.6472790953611196,149,0.4252842422876485,ood:cond:pp:2709.32 outside [505.725,2097.14]
0.0,0.7759890613709701,9.722650527954102,0.4351962904628632,0.4351962904628632,0.02715170383453369,1242.6482031500664,0.02349606114868159,1.3238247529696339,5.618273831637666,2.6511028121230713,3.0,6.9420985846073,8.759917413190198,29.586213167012097,1.1982977369768921,150,0.4351962904628632,
0.0,0.723748962194357,7.779041290283203,0.4651889808137989,0.4651889808137989,0.023291727527976036,638.9796496020172,0.055456030998395994,0.6050194995839131,6.916637638556843,2.508225561924007,3.0,7.521657138140756,4.897965747110622,27.46293716153289,1.0355508779603433,151,0.4651889808137989,
0.0,0.7155508111040944,7.168206691741943,0.5134531800248165,0.5134531800248165,0.025210626423358917,952.0907455486598,0.05386208778934839,1.0590691953527052,2.398888350982182,3.9324827689233968,4.0,3.457957546334887,9.870548368905418,23.702378554244966,4.885880210837445,152,0.5134531800248165,
0.0,0.8406523045737218,18.655614852905273,0.4077249633495536,0.4077249633495536,0.02820478565990925,2620.863899265842,0.08879904718440954,1.4439231491524183,1.8522962580274638,5.061752739722224,5.0,3.296219407179882,7.208201735475816,23.689298771375228,4.864373190207734,153,0.4077249633495536,ood:cond:pp:2620.86 outside [505.725,2097.14]
0.0,0.8846468543415668,20.793254852294922,0.4462641133605299,0.4462641133605299,0.027128497138619423,2512.6892778427627,0.09559305607784274,1.234633523625226,2.292856328349522,3.8023340187794195,4.0,3.5274898519747477,6.7801656342402845,20.890125042139275,3.497222803338906,154,0.4462641133605299,ood:cond:pp:2512.69 outside [505.725,2097.14]
0.0,0.7434922889105168,9.253375053405762,0.5075373517373873,0.5075373517373873,0.027485117316246033,1246.2820696602103,0.06973457399201576,0.6904153193351793,2.0625680207586417,4.84026714363032,5.0,2.752983340093821,8.363296529010999,22.128213229480103,2.881838480423945,155,0.5075373517373873,
0.0,0.8166224663735857,14.229782104492188,0.45223330289149694,0.45223330289149694,0.028000524267554283,2538.6938216093886,0.0683620632070786,1.211562966535292,9.429285894877742,2.096345249017858,2.0,10.640848861413033,3.9090419527008997,25.190739675526967,1.0384649317035293,156,0.45223330289149694,ood:cond:pp:2538.69 outside [505.725,2097.14]
0.0,0.6855809567214396,24.04410171508789,0.4979997470958179,0.4979997470958179,0.020362991839647293,2192.3458967630863,0.008450024217963124,0.73851754639614,5.059902575495308,3.5841737685862745,4.0,5.798420121891448,4.090877982149436,27.28455846971523,3.3588510084391956,157,0.4979997470958179,ood:cond:pp:2192.35 outside [505.725,2097.14]
0.0,0.7312594643968228,8.203935623168945,0.4684574180572648,0.4684574180572648,0.02739695832133293,1869.957578010195,0.030874623231589852,1.3613667061107857,1.7535846828941009,5.778809257360366,6.0,3.1149513890048866,6.7636014377084654,25.453309771737786,4.6573340040344196,158,0.4684574180572648,
0.0,0.9253377212909826,12.80854606628418,0.5157396592998162,0.5157396592998162,0.02920594997704029,1637.141328540462,0.09905805808365098,0.9281493276230777,5.526623036308174,2.416256519431716,2.0,6.4547723639312515,8.087422441157077,20.99696716901958,0.6820604111650208,159,0.5157396592998162,
0.0,0.8993717445215138,14.6773681640625,0.4901538651803121,0.4901538651803121,0.0306946262717247,1888.3968056311314,0.0980925788095989,0.682700224114613,5.441241285867711,3.4799124694965626,3.0,6.123941509982323,4.249883689986904,22.621708219933875,4.912611870874169,160,0.4901538651803121,
0.0,0.7719874485717819,15.049725532531738,0.49366326329875543,0.49366326329875543,0.02492775395512581,1677.9487078198613,0.013691142160222089,1.3916809252955802,6.26982819425122,3.170954879803491,3.0,7.661509119546801,3.233554273114504,26.218081631754906,3.5846909668454514,161,0.49366326329875543,
0.0,0.6679163724061946,7.933129787445068,0.5205593639415573,0.5205593639415573,0.024027369916439056,2890.769710701503,0.028521519216368398,1.4067536260788949,1.4015061985714523,4.951688950300715,5.0,2.808259824650347,9.804843048778793,23.84614217203053,3.3947986618335486,162,0.5205593639415573,ood:cond:pp:2890.77 outside [505.725,2097.14]
0.0,0.7602655290361879,13.973272323608398,0.40575523608211,0.40575523608211,0.027178971096873283,2978.4241580209864,0.06988349260727252,0.566615956983072,4.846064232597441,4.062328934034486,4.0,5.412680189580513,4.734091668632359,26.38481242695441,0.9209517567197156,163,0.40575523608211,ood:cond:pp:2978.42 outside [505.725,2097.14]
0.0,0.8183810624335333,15.560304641723633,0.5250322696208158,0.5250322696208158,0.027259383350610733,1401.8211478365738,0.01449724474055943,1.3389937515112607,1.875866716833614,4.197411728801022,4.0,3.2148604683448747,8.83239590878058,21.69183778216008,2.907214217804404,164,0.5250322696208158,
0.0,0.7560191691406247,10.694267272949219,0.47790301530705237,0.47790301530705237,0.028466278687119484,1809.2844135844698,0.0461316055466847,1.4410640621155395,6.166105458112314,3.157858797167828,3.0,7.6071695202278535,2.5690927118220657,25.390601272505627,0.20656662188201447,165,0.47790301530705237,
0.0,0.7967458020925344,10.255887985229492,0.5474648341081246,0.5474648341081246,0.028984978795051575,1354.989657523688,0.06942020074284773,0.9690128486002738,2.0752154273054995,4.077145528727065,4.0,3.0442282759057733,7.88262160052248,20.059534704145573,2.366360045936693,166,0.5474648341081246,
0.0,0.7204716307200533,9.020204544067383,0.4729165471724994,0.4729165471724994,0.026160502806305885,962.4677513989589,0.06937302432576442,0.7663966309214757,4.873458386392022,4.325766934311633,4.0,5.639855017313497,3.4713082171531173,26.030728286407104,1.4357165061598531,167,0.4729165471724994,
0.0,0.7835274152855933,11.527406692504883,0.5285802604053165,0.5285802604053165,0.029523849487304688,1743.0664998647658,0.06670057504667427,1.2036539047606625,1.2042881249002182,5.975332871254388,6.0,2.4079420296608807,6.0781633611154975,20.52581553908078,2.252692661161028,168,0.5285802604053165,
0.0,0.8320435083512446,21.753494262695312,0.34519736363039355,0.34519736363039355,0.024262987077236176,2948.6734810702033,0.09890606778048644,1.3189305085473064,6.654677461832769,2.5325594909730174,3.0,7.973607970380075,3.899137089579389,27.819961000719616,4.107576063398673,169,0.34519736363039355,ood:cond:pp:2948.67 outside [505.725,2097.14]
0.0,0.7371774966249808,8.58395004272461,0.5002747731587451,0.5002747731587451,0.024187106639146805,670.0231617446696,0.057127313111289164,0.9518022760844609,2.929344125125657,4.782674599987505,5.0,3.881146401210118,4.48158037816586,23.887312384216447,0.5829665364519809,170,0.5002747731587451,
0.0,0.8666293499001718,10.443465232849121,0.4975186348426902,0.4975186348426902,0.026240607723593712,762.5405503814901,0.03094089120392214,1.3797083825328356,4.944469995341259,3.3417735088859253,3.0,6.3241783778740945,6.527121105393586,25.49965623901587,1.5909189033954392,171,0.4975186348426902,
0.0,0.787860698095167,10.675375938415527,0.5629812967581722,0.5629812967581722,0.02724740281701088,878.1513825424151,0.06929579570841408,1.0456651677053213,1.7906946296130504,5.6098926605996215,6.0,2.8363597973183716,4.072779858401794,21.090938642312025,0.7799022936960992,172,0.5629812967581722,
0.0,0.7079759693690529,6.980459213256836,0.5119768797589692,0.5119768797589692,0.023898035287857056,802.383495965817,0.058882970710069565,1.030482620696843,1.9213740321747097,4.578452806721082,5.0,2.9518566528715526,9.780114074275804,24.539397338633567,1.1053236533268052,173,0.5119768797589692,
0.0,0.8723328678195157,13.74252986907959,0.5626142872301472,0.5626142872301472,0.02847783826291561,994.7952911531121,0.02025850607755588,0.9473348277637882,2.9960077627842767,3.6668168530314507,4.0,3.943342590548065,6.201825736422388,21.97519609861465,1.4730508457257345,174,0.5626142872301472,
0.0,0.7802608034162598,10.971906661987305,0.49739513762228243,0.49739513762228243,0.028948988765478134,1702.636504188777,0.06156034311822791,0.5339798968757933,6.211888701198483,2.757933919877554,3.0,6.745868598074277,4.016714032117831,24.254319826340662,2.543308203812577,175,0.49739513762228243,
0.0,0.7876580771159549,9.429837226867676,0.47957147282269086,0.47957147282269086,0.026419488713145256,981.9168760933421,0.026079682647836954,0.7245173325861421,3.025227083458609,5.137810791512725,5.0,3.7497444160447513,8.771729932459806,27.520452012683563,4.715084781165453,176,0.47957147282269086,
0.0,2.5459030175444917,131.11578369140625,2.042685657832251,2.042685657832251,0.06510050594806671,1620.3582979277926,0.0036443085926575465,1.1926161663640018,10.055472265009016,2.077505030778942,2.0,11.248088431373018,7.393228093693154,29.88940495643919,0.06365737281426087,177,2.042685657832251,
0.0,0.7349421008632626,10.57806396484375,0.4339952289861289,0.4339952289861289,0.02813250571489334,2216.9176762483567,0.04534858608392867,0.7526903165737041,4.665997154050684,4.2543903971795265,4.0,5.418687470624389,5.076380104497571,26.751129986995124,1.1871080697693048,178,0.4339952289861289,ood:cond:pp:2216.92 outside [505.725,2097.14]
0.0,0.7464088785379018,8.945893287658691,0.48655613195120295,0.48655613195120295,0.025215961039066315,2427.6095266036186,0.03430594061032213,1.4998518673480628,3.3478309122597616,4.325893024203246,4.0,4.847682779607824,9.800648122232039,29.191379240663338,4.1894602335995526,179,0.48655613195120295,ood:cond:pp:2427.61 outside [505.725,2097.14]
0.0,0.7818988464155558,11.591612815856934,0.5090301989580273,0.5090301989580273,0.029302097856998444,1818.3295587439588,0.059427401462371646,1.205237887750446,3.6547625556292607,4.405206002328183,4.0,4.860000443379707,2.9392211481054114,22.379222921624237,0.24560904302276976,180,0.5090301989580273,
0.0,0.7312881853408867,8.212149620056152,0.4561602704924211,0.4561602704924211,0.028392381966114044,1332.0404714770202,0.09534741126146667,0.8692559578909759,2.7055038629901236,4.51789909863818,5.0,3.5747598208810993,6.7391349370749225,24.61293404148042,2.506021094039776,181,0.4561602704924211,
0.0,0.6704840459773603,8.736475944519043,0.45910508368415076,0.45910508368415076,0.022853679955005646,2927.9918050575643,0.02646856731728174,1.000096974866309,2.7761664782884683,5.916309144578026,6.0,3.7762634531547774,5.6837815792618125,28.341362298190475,2.2495409637882595,182,0.45910508368415076,ood:cond:pp:2927.99 outside [505.725,2097.14]
