epoch,train_loss,train_data_loss,train_phys_loss,train_rho_loss,train_poisson_loss,train_boundary_loss,train_boundary_operator_loss,train_physics_scale,val_loss,val_data_loss,val_phys_loss,val_balance_score,selection_score_Te,selection_score_phi,selection_valid_flag,train_lr,selected_epoch_flag,selected_epoch_score,selection_mode_effective,unet_optimizer_effective
10.0,0.22287816918791972,0.22287816918791972,0.0,0.0,0.0,0.0,0.0,1.0,0.3930807426571846,0.3930807426571846,0.0,0.8104945678288501,0.7155146357720665,0.8428387245101906,1.0,0.0007687863418912827,0.0,0.9279528658163616,best_val_allvars_balance,adamw
11.0,0.19645978002270958,0.19645978002270958,0.0,0.0,0.0,0.0,0.0,1.0,0.3028350020991638,0.3028350020991638,0.0,0.8672624827630575,0.8207906210196605,0.8946845894003611,1.0,0.0007623361574662093,0.0,0.9279528658163616,best_val_allvars_balance,adamw
12.0,0.2095563116584874,0.2095563116584874,0.0,0.0,0.0,0.0,0.0,1.0,0.4531636990606785,0.4531636990606785,0.0,0.7995792210542128,0.7755931581750383,0.7531769600469203,1.0,0.0007553130450996528,0.0,0.9279528658163616,best_val_allvars_balance,adamw
13.0,0.18932111710609245,0.18932111710609245,0.0,0.0,0.0,0.0,0.0,1.0,0.43222263327334076,0.43222263327334076,0.0,0.7869390526576427,0.6817834961377791,0.7923554678701868,1.0,0.0007477281097758331,0.0,0.9279528658163616,best_val_allvars_balance,adamw
14.0,0.16125981903036757,0.16125981903036757,0.0,0.0,0.0,0.0,0.0,1.0,0.32703591517638414,0.32703591517638414,0.0,0.8239942655937859,0.7160662119449259,0.821350634686229,1.0,0.0007395933448365457,0.0,0.9279528658163616,best_val_allvars_balance,adamw
15.0,0.15569239572123483,0.15569239572123483,0.0,0.0,0.0,0.0,0.0,1.0,0.3233639302663505,0.3233639302663505,0.0,0.8527481884389276,0.8052112783787366,0.838392628000548,1.0,0.000730921613017223,0.0,0.9279528658163616,best_val_allvars_balance,adamw
16.0,0.14846119078165979,0.14846119078165979,0.0,0.0,0.0,0.0,0.0,1.0,0.36166466276627035,0.36166466276627035,0.0,0.8603120296001068,0.8653423929284229,0.9216440319962,1.0,0.0007217266261083059,0.0,0.9279528658163616,best_val_allvars_balance,adamw
17.0,0.15646230328072666,0.15646230328072666,0.0,0.0,0.0,0.0,0.0,1.0,0.46046120598912244,0.46046120598912244,0.0,0.7294897065519632,0.5564628241935277,0.6788224910323988,1.0,0.0007120229232740849,0.0,0.9279528658163616,best_val_allvars_balance,adamw
18.0,0.18885443362780668,0.18885443362780668,0.0,0.0,0.0,0.0,0.0,1.0,0.49258772968314585,0.49258772968314585,0.0,0.8053338696782515,0.8302762821770583,0.8833707757170265,1.0,0.0007018258480632921,0.0,0.9279528658163616,best_val_allvars_balance,adamw
19.0,0.15984951381207158,0.15984951381207158,0.0,0.0,0.0,0.0,0.0,1.0,0.4397655389038846,0.4397655389038846,0.0,0.8195138794636555,0.8566812455074572,0.9233874308103656,1.0,0.0006911515241477977,0.0,0.9279528658163616,best_val_allvars_balance,adamw
20.0,0.15139169707491146,0.15139169707491146,0.0,0.0,0.0,0.0,0.0,1.0,0.25686596179148186,0.25686596179148186,0.0,0.888473568934208,0.8490639120480674,0.8948696251626934,1.0,0.0006800168298277702,0.0,0.9279528658163616,best_val_allvars_balance,adamw
21.0,0.1635861982565953,0.1635861982565953,0.0,0.0,0.0,0.0,0.0,1.0,0.4806600806303323,0.4806600806303323,0.0,0.8044535676041946,0.8283841763675502,0.8971650434747473,1.0,0.0006684393713436148,0.0,0.9279528658163616,best_val_allvars_balance,adamw
22.0,0.14141105955808442,0.14141105955808442,0.0,0.0,0.0,0.0,0.0,1.0,0.32923221189994367,0.32923221189994367,0.0,0.8705887962568515,0.8809129108256681,0.9191356224025629,1.0,0.000656437455036888,0.0,0.9279528658163616,best_val_allvars_balance,adamw
23.0,0.13835665125061972,0.13835665125061972,0.0,0.0,0.0,0.0,0.0,1.0,0.3060187296010554,0.3060187296010554,0.0,0.8828358436920603,0.876148440027612,0.9356680643470547,1.0,0.0006440300584042098,0.0,0.9279528658163616,best_val_allvars_balance,adamw
24.0,0.13805310873183765,0.13805310873183765,0.0,0.0,0.0,0.0,0.0,1.0,0.2788204421754927,0.2788204421754927,0.0,0.8930731834789537,0.8864732119739063,0.9371342734357239,1.0,0.0006312368000899394,0.0,0.9279528658163616,best_val_allvars_balance,adamw
25.0,0.11438066581425159,0.11438066581425159,0.0,0.0,0.0,0.0,0.0,1.0,0.3427781075006351,0.3427781075006351,0.0,0.8642830306309917,0.8643976583904902,0.9122337686174936,1.0,0.000618077908865067,0.0,0.9279528658163616,best_val_allvars_balance,adamw
26.0,0.12055598562291818,0.12055598562291818,0.0,0.0,0.0,0.0,0.0,1.0,0.20904668949078767,0.20904668949078767,0.0,0.9180912136342485,0.8714993441421993,0.9394480475512464,1.0,0.000604574191641369,0.0,0.9279528658163616,best_val_allvars_balance,adamw
27.0,0.11660185980455699,0.11660185980455699,0.0,0.0,0.0,0.0,0.0,1.0,0.4735804211581126,0.4735804211581126,0.0,0.8215548706271963,0.8988861106848524,0.934120789766467,1.0,0.0005907470005714025,0.0,0.9279528658163616,best_val_allvars_balance,adamw
28.0,0.14787438997921878,0.14787438997921878,0.0,0.0,0.0,0.0,0.0,1.0,0.25442689877236263,0.25442689877236263,0.0,0.86402615452903,0.8028140005330477,0.8252170098185518,1.0,0.0005766181992863648,0.0,0.9279528658163616,best_val_allvars_balance,adamw
29.0,0.1209964997745753,0.1209964997745753,0.0,0.0,0.0,0.0,0.0,1.0,0.3055018338840455,0.3055018338840455,0.0,0.8904640068443948,0.9225140293233286,0.9470558416073583,1.0,0.0005622101283251975,0.0,0.9279528658163616,best_val_allvars_balance,adamw
30.0,0.11903230946835837,0.11903230946835837,0.0,0.0,0.0,0.0,0.0,1.0,0.3588727460009977,0.3588727460009977,0.0,0.8495011493935636,0.8285203482198722,0.9007870752382163,1.0,0.0005475455698096031,0.0,0.9279528658163616,best_val_allvars_balance,adamw
31.0,0.11745185611422604,0.11745185611422604,0.0,0.0,0.0,0.0,0.0,1.0,0.2716196263674647,0.2716196263674647,0.0,0.8869877132432924,0.8594268097375761,0.928781224936526,1.0,0.0005326477114208272,0.0,0.9279528658163616,best_val_allvars_balance,adamw
32.0,0.1654394945696478,0.1654394945696478,0.0,0.0,0.0,0.0,0.0,1.0,0.2917530029313639,0.2917530029313639,0.0,0.8703660677475373,0.8326260750628184,0.9273914937673859,1.0,0.0005175401097351685,0.0,0.9279528658163616,best_val_allvars_balance,adamw
33.0,0.15101790658911182,0.15101790658911182,0.0,0.0,0.0,0.0,0.0,1.0,0.3475214459467679,0.3475214459467679,0.0,0.8690984845362645,0.8976361445348113,0.9384397631012907,1.0,0.00050224665297619,0.0,0.9279528658163616,best_val_allvars_balance,adamw
34.0,0.10812002194192326,0.10812002194192326,0.0,0.0,0.0,0.0,0.0,1.0,0.2794488487765193,0.2794488487765193,0.0,0.8951811535100431,0.9013859954762202,0.9538112625078617,1.0,0.0004867915232425272,0.0,0.9279528658163616,best_val_allvars_balance,adamw
35.0,0.11106082884939693,0.11106082884939693,0.0,0.0,0.0,0.0,0.0,1.0,0.27622992444084954,0.27622992444084954,0.0,0.8871781797470996,0.8774259968634747,0.9319249305975287,1.0,0.00047119915827102026,0.0,0.9279528658163616,best_val_allvars_balance,adamw
36.0,0.10987278699197581,0.10987278699197581,0.0,0.0,0.0,0.0,0.0,1.0,0.2063018031534739,0.2063018031534739,0.0,0.9240431489774288,0.9322328810662096,0.9387835387933502,1.0,0.0004554942127956274,0.0,0.9279528658163616,best_val_allvars_balance,adamw
37.0,0.08065322307983458,0.08065322307983458,0.0,0.0,0.0,0.0,0.0,1.0,0.3887239761184901,0.3887239761184901,0.0,0.853827039929959,0.8855911889388312,0.9178206488133053,1.0,0.0004397015195632247,0.0,0.9279528658163616,best_val_allvars_balance,adamw
38.0,0.0991569050775338,0.0991569050775338,0.0,0.0,0.0,0.0,0.0,1.0,0.3626775933196768,0.3626775933196768,0.0,0.8293290441743297,0.7440529779174745,0.8806895271280359,1.0,0.00042384605006792796,0.0,0.9279528658163616,best_val_allvars_balance,adamw
39.0,0.08699659382438074,0.08699659382438074,0.0,0.0,0.0,0.0,0.0,1.0,0.3065129071939736,0.3065129071939736,0.0,0.8512047215138633,0.8009774324105399,0.8595103044374793,1.0,0.00040795287506602805,0.0,0.9279528658163616,best_val_allvars_balance,adamw
40.0,0.0765085056643246,0.0765085056643246,0.0,0.0,0.0,0.0,0.0,1.0,0.29550760420970623,0.29550760420970623,0.0,0.8998595415408195,0.9434794824115613,0.9572139013412562,1.0,0.00039204712493397194,0.0,0.9279528658163616,best_val_allvars_balance,adamw
41.0,0.09817854411446165,0.09817854411446165,0.0,0.0,0.0,0.0,0.0,1.0,0.2297976794769056,0.2297976794769056,0.0,0.9156296904990904,0.9165187324484994,0.9440093682198216,1.0,0.0003761539499320721,0.0,0.9279528658163616,best_val_allvars_balance,adamw
42.0,0.08175006488743192,0.08175006488743192,0.0,0.0,0.0,0.0,0.0,1.0,0.3443436035886407,0.3443436035886407,0.0,0.8616841900780976,0.8573775213468531,0.925624892423633,1.0,0.00036029848043677543,0.0,0.9279528658163616,best_val_allvars_balance,adamw
43.0,0.07838088959224121,0.07838088959224121,0.0,0.0,0.0,0.0,0.0,1.0,0.22383976676501335,0.22383976676501335,0.0,0.9194490782323299,0.9326136574726219,0.955103152116578,1.0,0.00034450578720437276,0.0,0.9279528658163616,best_val_allvars_balance,adamw
44.0,0.07022199872574242,0.07022199872574242,0.0,0.0,0.0,0.0,0.0,1.0,0.3098586699692532,0.3098586699692532,0.0,0.8908086310800829,0.9366545943064607,0.9610531563115601,1.0,0.00032880084172898,0.0,0.9279528658163616,best_val_allvars_balance,adamw
45.0,0.07459290831824822,0.07459290831824822,0.0,0.0,0.0,0.0,0.0,1.0,0.24393136104336005,0.24393136104336005,0.0,0.9090049081087964,0.9241190221566391,0.9488895472251319,1.0,0.0003132084767574728,0.0,0.9279528658163616,best_val_allvars_balance,adamw
46.0,0.07530448081870815,0.07530448081870815,0.0,0.0,0.0,0.0,0.0,1.0,0.20965766432927924,0.20965766432927924,0.0,0.9230861114290478,0.9325179808606394,0.9522848249898478,1.0,0.0002977533470238102,0.0,0.9279528658163616,best_val_allvars_balance,adamw
47.0,0.0737391155632814,0.0737391155632814,0.0,0.0,0.0,0.0,0.0,1.0,0.25641969749704,0.25641969749704,0.0,0.9048524182495286,0.9116818880628179,0.938464311024704,1.0,0.00028245989026483173,0.0,0.9279528658163616,best_val_allvars_balance,adamw
48.0,0.0879575414086147,0.0879575414086147,0.0,0.0,0.0,0.0,0.0,1.0,0.19824646854540334,0.19824646854540334,0.0,0.9205119670588843,0.9120872502288733,0.9376512024159568,1.0,0.0002673522885791729,0.0,0.9279528658163616,best_val_allvars_balance,adamw
49.0,0.0615567417260856,0.0615567417260856,0.0,0.0,0.0,0.0,0.0,1.0,0.2772712600184605,0.2772712600184605,0.0,0.8678292995628809,0.8154645734643877,0.8979328222365985,1.0,0.0002524544301903969,0.0,0.9279528658163616,best_val_allvars_balance,adamw
50.0,0.06271188198127871,0.06271188198127871,0.0,0.0,0.0,0.0,0.0,1.0,0.2755265994928777,0.2755265994928777,0.0,0.90302271814991,0.9425697024101646,0.9511099212340287,1.0,0.00023778987167480246,0.0,0.9279528658163616,best_val_allvars_balance,adamw
51.0,0.06514703921503971,0.06514703921503971,0.0,0.0,0.0,0.0,0.0,1.0,0.22183817182667553,0.22183817182667553,0.0,0.9226721320276626,0.9404565504302627,0.9560435631021905,1.0,0.0002233818007136354,0.0,0.9279528658163616,best_val_allvars_balance,adamw
52.0,0.07512726833379653,0.07512726833379653,0.0,0.0,0.0,0.0,0.0,1.0,0.2568742430536076,0.2568742430536076,0.0,0.9094806787028685,0.9397759940367062,0.9615861555799304,1.0,0.00020925299942859766,0.0,0.9279528658163616,best_val_allvars_balance,adamw
53.0,0.06423362582756534,0.06423362582756534,0.0,0.0,0.0,0.0,0.0,1.0,0.20423075405415148,0.20423075405415148,0.0,0.9229933699412944,0.9327614452055868,0.9479768629315417,1.0,0.00019542580835863117,0.0,0.9279528658163616,best_val_allvars_balance,adamw
54.0,0.058823221353122,0.058823221353122,0.0,0.0,0.0,0.0,0.0,1.0,0.2302796179661527,0.2302796179661527,0.0,0.9223567804067245,0.9560815637920885,0.9601953905528298,1.0,0.0001819220911349331,0.0,0.9279528658163616,best_val_allvars_balance,adamw
55.0,0.05976543790545806,0.05976543790545806,0.0,0.0,0.0,0.0,0.0,1.0,0.23768543682526794,0.23768543682526794,0.0,0.9194978901718616,0.95708259615645,0.9623410428222534,1.0,0.0001687631999100606,0.0,0.9279528658163616,best_val_allvars_balance,adamw
56.0,0.05919495984365273,0.05919495984365273,0.0,0.0,0.0,0.0,0.0,1.0,0.2562154125887901,0.2562154125887901,0.0,0.9134661617333584,0.9549221789444229,0.9647900428020504,1.0,0.00015596994159579027,0.0,0.9279528658163616,best_val_allvars_balance,adamw
57.0,0.060029087388873685,0.060029087388873685,0.0,0.0,0.0,0.0,0.0,1.0,0.24682668293826282,0.24682668293826282,0.0,0.8887804890261305,0.8562027377371695,0.9133956374921471,1.0,0.0001435625449631121,0.0,0.9279528658163616,best_val_allvars_balance,adamw
58.0,0.0553271694033245,0.0553271694033245,0.0,0.0,0.0,0.0,0.0,1.0,0.23990127702709285,0.23990127702709285,0.0,0.9172193363730703,0.9501405307768578,0.9584621042479949,1.0,0.00013156062865638524,0.0,0.9279528658163616,best_val_allvars_balance,adamw
59.0,0.05542104230385281,0.05542104230385281,0.0,0.0,0.0,0.0,0.0,1.0,0.2951763667399064,0.2951763667399064,0.0,0.9032006927858625,0.9577525165365958,0.9658663826753505,1.0,0.00011998317017222991,0.0,0.9279528658163616,best_val_allvars_balance,adamw
60.0,0.05725855727861501,0.05725855727861501,0.0,0.0,0.0,0.0,0.0,1.0,0.20258371039526535,0.20258371039526535,0.0,0.9279528658163616,0.9472412758560239,0.9551898886640292,1.0,0.00010884847585220237,1.0,0.9279528658163616,best_val_allvars_balance,adamw
61.0,0.05281231474882746,0.05281231474882746,0.0,0.0,0.0,0.0,0.0,1.0,0.21165231298655268,0.21165231298655268,0.0,0.9265952708814554,0.9529613488104055,0.9630044818817799,1.0,9.817415193670791e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
62.0,0.050486691919321196,0.050486691919321196,0.0,0.0,0.0,0.0,0.0,1.0,0.25501122444402424,0.25501122444402424,0.0,0.9101700440196812,0.9431730096342922,0.9563890949743056,1.0,8.79770767259152e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
63.0,0.05358233966231953,0.05358233966231953,0.0,0.0,0.0,0.0,0.0,1.0,0.23244959514122454,0.23244959514122454,0.0,0.9168012589178756,0.9412765270844805,0.9568569749759395,1.0,7.82733738916941e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
64.0,0.04914049907300385,0.04914049907300385,0.0,0.0,0.0,0.0,0.0,1.0,0.24208046291023494,0.24208046291023494,0.0,0.9065932811062848,0.9113800473851916,0.9471791050457915,1.0,6.907838698277718e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
65.0,0.04976686260195098,0.04976686260195098,0.0,0.0,0.0,0.0,0.0,1.0,0.2268875540001318,0.2268875540001318,0.0,0.9180452088187239,0.9427662697155226,0.9541848767191377,1.0,6.040665516345438e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
66.0,0.04871802567684762,0.04871802567684762,0.0,0.0,0.0,0.0,0.0,1.0,0.21346593027701605,0.21346593027701605,0.0,0.9252655311776103,0.9502615978273314,0.9604655059329221,1.0,5.227189022416701e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
67.0,0.047874916338972125,0.047874916338972125,0.0,0.0,0.0,0.0,0.0,1.0,0.21779853210318834,0.21779853210318834,0.0,0.9261688164952168,0.9574673365712105,0.9650985405035443,1.0,4.468695490034733e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
68.0,0.04774377074072459,0.04774377074072459,0.0,0.0,0.0,0.0,0.0,1.0,0.21833007456734776,0.21833007456734776,0.0,0.9232315369453593,0.9488834739512095,0.9601513371758957,1.0,3.7663842533790695e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
69.0,0.047552052505193176,0.047552052505193176,0.0,0.0,0.0,0.0,0.0,1.0,0.22371775582432746,0.22371775582432746,0.0,0.9202491293213064,0.9433995786927217,0.958077884032522,1.0,3.121365810871737e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
70.0,0.04690878064319645,0.04690878064319645,0.0,0.0,0.0,0.0,0.0,1.0,0.22395415313076228,0.22395415313076228,0.0,0.9221019901784948,0.9505629663871096,0.9609716910612299,1.0,2.534660069250889e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
71.0,0.0469805729908251,0.0469805729908251,0.0,0.0,0.0,0.0,0.0,1.0,0.22025830128695817,0.22025830128695817,0.0,0.9224073200120795,0.9479790030486341,0.9598806566201183,1.0,2.007194730888693e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
72.0,0.04608995087833046,0.04608995087833046,0.0,0.0,0.0,0.0,0.0,1.0,0.21246499386616052,0.21246499386616052,0.0,0.9255365984600916,0.9507338017850925,0.9606549831490526,1.0,1.5398038269031834e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
73.0,0.046214773370616274,0.046214773370616274,0.0,0.0,0.0,0.0,0.0,1.0,0.21319146978203207,0.21319146978203207,0.0,0.9258452626497027,0.9521925746730094,0.9620318531251646,1.0,1.1332263983835979e-05,0.0,0.9279528658163616,best_val_allvars_balance,adamw
74.0,0.0457663395841669,0.0457663395841669,0.0,0.0,0.0,0.0,0.0,1.0,0.21752646344248205,0.21752646344248205,0.0,0.924044676086727,0.9504140800151267,0.9611036912886676,1.0,7.881053278145567e-06,0.0,0.9279528658163616,best_val_allvars_balance,adamw
75.0,0.04564852367055002,0.04564852367055002,0.0,0.0,0.0,0.0,0.0,1.0,0.21803313989657908,0.21803313989657908,0.0,0.9235257545540928,0.9490986824883354,0.9604342282834248,1.0,5.0498632254666555e-06,0.0,0.9279528658163616,best_val_allvars_balance,adamw
76.0,0.04549189062748849,0.04549189062748849,0.0,0.0,0.0,0.0,0.0,1.0,0.21831256076693537,0.21831256076693537,0.0,0.9234182481247685,0.949122264626389,0.9604039376236604,1.0,2.843170519210636e-06,0.0,0.9279528658163616,best_val_allvars_balance,adamw
77.0,0.04543151869420795,0.04543151869420795,0.0,0.0,0.0,0.0,0.0,1.0,0.21745274523273111,0.21745274523273111,0.0,0.9238228550338701,0.9495746841739446,0.9606466626601868,1.0,1.2644643941216671e-06,0.0,0.9279528658163616,best_val_allvars_balance,adamw
78.0,0.04538076611214976,0.04538076611214976,0.0,0.0,0.0,0.0,0.0,1.0,0.21740520726889373,0.21740520726889373,0.0,0.9238443020132555,0.9496213139770162,0.960665511958522,1.0,3.1624110907926273e-07,0.0,0.9279528658163616,best_val_allvars_balance,adamw
79.0,0.04536562710564043,0.04536562710564043,0.0,0.0,0.0,0.0,0.0,1.0,0.21740520726889373,0.21740520726889373,0.0,0.9238443020132555,0.9496213139770162,0.960665511958522,1.0,0.0,0.0,0.9279528658163616,best_val_allvars_balance,adamw
