case_id,case_index,var,n_points,integral_true,integral_pred,integral_rel_error,p95_true,p95_pred,p95_rel_error,p99_true,p99_pred,p99_rel_error,peak_location_error_px,center_of_mass_error_px,profile_rmse_r,profile_rmse_z,grad_rmse,top10_rmse,shape_corr,distribution_error_score
case_g022_op05,71.0,ne,128000.0,2.884075476194387e+21,5.239966879334687e+21,0.8168619103716941,4.8150319150714056e+16,1.043730804443709e+17,1.1676508543520852,5.048162039818616e+16,1.1999795706245152e+17,1.3770623073494512,34.0147027033899,5.929619720925957,2.243345437024867e+16,2.075094064568704e+16,551301350450907.3,5.427933096658383e+16,0.9612122405566085,0.9617903596455486
case_g008_op01,0.0,ni,128000.0,1.1829362307684473e+23,1.2367995602746055e+23,0.04553358676922771,2.2418386437825096e+18,2.379363957020924e+18,0.06134487583208788,2.4161043112361405e+18,2.576345035801006e+18,0.06632193975221305,6.708203932499369,2.8494968608303077,6.426923486357576e+16,4.531895794384844e+16,3099665692308255.5,1.3960332623234288e+17,0.998551369718024,0.052628158282345135
case_g053_op01,1.0,ni,128000.0,3.1554251941441457e+22,3.695670927880984e+22,0.1712117069799117,5.425026036855209e+17,6.43148905358924e+17,0.18552224632592917,5.811549495226898e+17,6.855181275763624e+17,0.17957891976896598,10.63014581273465,7.859114593385788,5.295567725424673e+16,4.532522599857352e+16,1260367116072081.8,9.929152240369842e+16,0.9966166245835276,0.15906365123246965
case_g001_op01,2.0,ni,128000.0,2.5758732686918156e+21,4.0131813532515927e+21,0.5579886642830566,4.853452824190648e+16,7.608722684431563e+16,0.5676927251683709,5.022560839278789e+16,8.241185618386746e+16,0.6408334079174903,107.67079455451233,5.280056085693137,1.2945448960149716e+16,1.2387833928535032e+16,350553151530238.75,2.811133057240177e+16,0.9916276320670774,0.5288959718183777
case_g057_op06,3.0,ni,128000.0,6.208659854504011e+21,7.516404427140852e+21,0.2106323430954509,1.0371464606651514e+17,1.2872293238408478e+17,0.24112588979507413,1.1037232881683398e+17,1.403928659347531e+17,0.2719933287603187,31.32091952673165,3.8344039429924948,1.2125099608613166e+16,1.112420347273797e+16,377270981302571.2,2.592483250121057e+16,0.9970577377799287,0.22016413205604243
case_g058_op02,4.0,ni,128000.0,5.151545875964801e+22,5.613575448049887e+22,0.08968755849399392,9.658654190481702e+17,1.1017771817929539e+18,0.1407150106675528,1.0535577633185961e+18,1.217910600898204e+18,0.15599793699200096,9.219544457292887,1.7363524313480971,5.321422604975218e+16,4.044590927047145e+16,1745586041431627.0,1.3964858991993616e+17,0.9983145197175503,0.12052894514012892
case_g045_op02,5.0,ni,128000.0,2.294873337768169e+23,1.9207192553079957e+23,0.16303909950169582,4.5247243243726305e+18,3.6093064023363277e+18,0.2023146287842031,4.902918891454207e+18,3.9088480208514606e+18,0.20275082917145804,33.06055050963308,9.985651380005208,3.996515695617245e+17,3.524231737289518e+17,1.2293969279537476e+16,9.630443784393037e+17,0.9911571158468246,0.1797905958580789
case_g050_op03,6.0,ni,128000.0,1.4402277632803862e+23,1.4069022545181993e+23,0.023139054538347394,2.6170284256304036e+18,2.568089754065594e+18,0.01870009170917627,2.832349160449696e+18,2.765627861928981e+18,0.023556876197467592,18.110770276274835,5.204676089289412,5.444475514535005e+16,2.9627763221504456e+16,3148081831583415.5,6.5258699120753464e+16,0.9981931793854707,0.027693370084097866
case_g028_op04,7.0,ni,128000.0,1.387322664141036e+22,1.6652658387966488e+22,0.20034501117856535,2.7425283801958307e+17,3.4093193556603686e+17,0.24313001837265422,2.8840821837793325e+17,3.629368143036337e+17,0.258413565136474,48.507731342539614,4.30634522391151,2.8857412058263996e+16,2.4753544395885044e+16,766886937656862.6,6.8459912046846696e+16,0.9981502836950353,0.2141431882015913
case_g022_op02,8.0,ni,128000.0,2.3636029896638628e+23,2.181843857039292e+23,0.07689918036972002,4.5193419263328645e+18,3.8503898573279575e+18,0.14801979578201901,4.955279861679946e+18,4.1312921231707177e+18,0.16628480358521638,7.615773105863909,0.7134630429380089,2.0788328474826902e+17,1.8736685050332714e+17,1.003299363831956e+16,6.981346102161567e+17,0.9954191293357108,0.1264819220006531
case_g024_op04,9.0,ni,128000.0,2.3962297791375433e+21,3.2887616380456104e+21,0.3724734024586362,4.0913189950036376e+16,5.7437065800843256e+16,0.40387649731018316,4.282985007259058e+16,6.49060535711354e+16,0.5154396632518854,65.12296062065974,9.052048538716631,7868265518754890.0,7645561231870066.0,229805827404751.22,1.6744040246440266e+16,0.9880400553025867,0.3796039637340338
case_g012_op02,10.0,ni,128000.0,9.999016211296586e+22,1.008866964405377e+23,0.008966225362840786,1.7078796852494597e+18,1.7493166913436508e+18,0.024262251288584565,1.8113481357160297e+18,1.8498324541862418e+18,0.021246229651485062,5.0,4.479234979063335,3.371892149340604e+16,1.1223844913079798e+16,2276294655077068.5,4.959504407619804e+16,0.9975389045171704,0.02300165406969042
case_g013_op01,11.0,ni,128000.0,3.4551457598469873e+22,3.933681605378504e+22,0.13849946682212008,6.328722546464128e+17,7.575601511552516e+17,0.1970190596813289,6.890110623002342e+17,8.38926917070152e+17,0.21758120148235352,9.055385138137417,1.1020597847020623,5.18809931271144e+16,4.147642176620306e+16,1463703125474679.2,1.2752081818065432e+17,0.9969993344696737,0.17162727369518016
case_g017_op04,12.0,ni,128000.0,5.768798015467018e+21,7.099816316549499e+21,0.2307271458480293,9.945199711092734e+16,1.2665474886475446e+17,0.2735264503887796,1.0545341976763432e+17,1.3482547643800355e+17,0.2785310968111826,5.656854249492381,3.9673456805888683,1.2567048846507564e+16,1.1444033768727728e+16,365712153478085.9,2.7356689281289748e+16,0.9959947848321975,0.22782248563687935
case_g025_op03,13.0,ni,128000.0,2.7377156155555137e+23,2.2349080556385896e+23,0.18365952879108619,5.173318811894205e+18,3.872144588236704e+18,0.2515163420174134,5.625603805086723e+18,4.155330102674482e+18,0.2613539369912268,8.94427190999916,10.049881260576676,5.044241466324872e+17,4.909361218807129e+17,1.7166093936672392e+16,1.329718329869317e+18,0.9892233450146439,0.21344069494764864
case_g046_op04,14.0,ni,128000.0,4.840075234185993e+22,5.611062766817554e+22,0.15929246867610447,9.807046203911699e+17,1.1733164763574684e+18,0.19640149741465696,1.0608114387519327e+18,1.2767002520591951e+18,0.2035129009932814,8.06225774829855,4.110210097632002,8.393137506588306e+16,6.604021801197117e+16,2041259216888489.2,1.953373375717297e+17,0.9989200723844133,0.16158544439529143
case_g033_op01,15.0,ni,128000.0,1.1278795089185065e+22,1.569529683410876e+22,0.39157567009605143,2.327685563613708e+17,3.4254859561598976e+17,0.4716274438897432,2.4231360423446707e+17,3.548249813835317e+17,0.4643213388885775,111.16204388189342,4.206087537507336,4.494927265167857e+16,3.9470793281058776e+16,1083281762191635.6,1.097328085573491e+17,0.9964513786410033,0.410180891345024
case_g029_op01,16.0,ni,128000.0,1.1333285080122196e+22,1.462212054550472e+22,0.29019260012711723,1.9824241635743498e+17,2.634772005836029e+17,0.3290657237982226,2.111037840580359e+17,2.8303947352380538e+17,0.3407598295158611,10.0,8.783521095790917,3.2161096603694148e+16,2.808287847867076e+16,735719872976954.4,6.56199135176937e+16,0.99569960171591,0.27852898222671
case_g010_op01,17.0,ni,128000.0,1.936003697480597e+22,2.5691002113438977e+22,0.327012037573676,3.4823677814736154e+17,4.73841846024405e+17,0.36068869160020717,3.71571811348906e+17,5.0866023536001024e+17,0.3689419375313651,7.280109889280518,7.407349300821956,6.202885137053418e+16,5.3614739229063304e+16,1310270663944127.8,1.2620656200242235e+17,0.997365459130833,0.30177064482509175
case_g024_op03,18.0,ni,128000.0,5.598660898077558e+22,6.032087190561534e+22,0.07741606437225086,1.0072888427377852e+18,1.1332375526661684e+18,0.1250373324756163,1.0894023330411578e+18,1.2429498987694364e+18,0.1409466099633161,11.661903789690601,1.3453526824162398,4.846265212592412e+16,3.7751452378728984e+16,1768720365336232.8,1.2948819984590867e+17,0.9980282653232908,0.10814865722220816
case_g026_op04,19.0,ni,128000.0,5.3562692657252785e+22,6.044128673506703e+22,0.12842136450888134,1.0518884119226611e+18,1.2227031920386504e+18,0.16238868893305025,1.1324158993090424e+18,1.3240000259513805e+18,0.1691817703718532,8.246211251235321,4.689283637223509,7.548761373945474e+16,5.906094122690321e+16,1916473293927901.0,1.7298707895433232e+17,0.9985798929293969,0.13425097181396484
case_g023_op04,20.0,ni,128000.0,4.496170931851755e+22,5.2910766104413e+22,0.17679614290423823,8.768864441379848e+17,1.0743974971433809e+18,0.22524131183206686,9.491580704837651e+17,1.1793613892517207e+18,0.24253422683392029,8.06225774829855,4.394793694971533,8.508435997085171e+16,6.786905775452962e+16,2059219955763976.8,2.0130562456376634e+17,0.9986184469211722,0.18771774143832465
case_g009_op04,21.0,ni,128000.0,2.4459286023792766e+23,2.0392514658324934e+23,0.1662669695882325,4.6704626390012e+18,3.6902444356822103e+18,0.20987603993094217,5.059954418677827e+18,3.9763730678696376e+18,0.21414844110222842,15.297058540778355,4.858886009882134,3.909954121298906e+17,3.93453074429966e+17,1.373677272520639e+16,1.0037968577750043e+18,0.9938334245821214,0.17834034006310773
case_g012_op05,22.0,ni,128000.0,2.1738389900939133e+22,2.5624212206930136e+22,0.17875391524848533,3.708123924114964e+17,4.353203324502147e+17,0.1739638193297835,3.947239294524562e+17,4.687121253774288e+17,0.1874428946519807,31.400636936215164,2.814163574090416,3.56408834363407e+16,3.3204594755156316e+16,1018492838553589.2,6.48452839940903e+16,0.9949997801426788,0.1606599283526797
case_g032_op01,23.0,ni,128000.0,3.978168829495014e+22,4.47883727452923e+22,0.1258539962713877,7.25745909336585e+17,8.637254617521978e+17,0.19012101982323532,7.884535643551616e+17,9.514972464249254e+17,0.20678920032926665,13.601470508735444,0.18046813550690904,5.485319160911334e+16,4.364567315606005e+16,1635222158181953.0,1.3995949488274614e+17,0.9971284036540058,0.1623126667851163
case_g008_op06,24.0,ni,128000.0,6.922972935734734e+21,1.1239687328377793e+22,0.6235347780086226,1.3289268678051757e+17,2.3475364128295475e+17,0.7664902935604601,1.3826293590399123e+17,2.4596998943634618e+17,0.7790016379165124,130.034610777285,8.447785697135675,4.276251727031608e+16,3.740945056789892e+16,976276215394699.6,1.0146981141155514e+17,0.9933756113390368,0.6574765380327644
case_g006_op05,25.0,ni,128000.0,1.2192979146484158e+23,1.3327047775290749e+23,0.09300997034294113,2.163035717706868e+18,2.4139818882069166e+18,0.11601573124557002,2.329833605263859e+18,2.5982907353868216e+18,0.11522588116010929,7.280109889280518,2.554062174151084,1.1041801612687262e+17,1.0259269606526059e+17,3574419659518237.0,2.4952606784099242e+17,0.9987424284532973,0.1003750512681571
case_g021_op05,26.0,ni,128000.0,1.8823197411898999e+22,2.168716971410565e+22,0.15215121212064672,3.247882031903801e+17,3.8374277628517414e+17,0.18151697788185006,3.48875343233412e+17,4.1135628548269146e+17,0.17909245654966555,16.492422502470642,7.045468961442151,2.8706498976105456e+16,2.4697371855965428e+16,825749362921671.6,5.79773334510818e+16,0.995553050424536,0.15567491493193839
case_g056_op02,27.0,ni,128000.0,1.1771358942482882e+21,1.6157835068731312e+21,0.37263973919082705,1.9481355648971572e+16,2.5972999108270484e+16,0.3332233945249908,2.0062190898480412e+16,2.8186959207810984e+16,0.40497911471602904,59.033888572581766,13.466981947942873,3591731261363497.5,3621520544567213.0,164648663022634.56,6480601539241470.0,0.9769658021850363,0.3284713728212749
case_g038_op01,28.0,ni,128000.0,1.0921253012680894e+23,1.1143820957850771e+23,0.0203793415381411,2.052856014565487e+18,2.1224718818999268e+18,0.033911714626110666,2.2261830234449272e+18,2.3115168767908664e+18,0.038331912716632145,11.704699910719626,3.8026277710867813,4.548591281202447e+16,2.2317382081453548e+16,2665296309410179.5,8.030822990364978e+16,0.997745450622325,0.03444575816496234
case_g015_op03,29.0,ni,128000.0,1.846623189528202e+23,1.7479455204888896e+23,0.053436818945463274,3.3464672818510684e+18,3.1527396689726925e+18,0.057890185847332486,3.6127874094206234e+18,3.394629571762832e+18,0.06038490864115835,5.385164807134504,5.440703939548409,1.0889450795569442e+17,8.381643850072605e+16,4333004783385604.5,2.0476609796908042e+17,0.9980609996271103,0.05435448682036525
case_g052_op04,30.0,ni,128000.0,5.619486368838622e+22,6.488851073049689e+22,0.15470536756382214,9.28662752491628e+17,1.1257676596456193e+18,0.21224594894664758,9.656983784928995e+17,1.188001314514267e+18,0.23019913978555154,10.770329614269007,1.8068064197898825,8.406565213165573e+16,7.535555041121461e+16,2174284316748373.8,1.9270793435232576e+17,0.9965958967069061,0.1709065372302617
case_g034_op01,31.0,ni,128000.0,8.735711759986135e+21,1.2739566065138706e+22,0.45833177824069216,1.49862599065233e+17,2.3292006562770442e+17,0.5542241164943211,1.5976765281506688e+17,2.6044486880407318e+17,0.6301476814304926,15.297058540778355,4.860709569787813,3.781233784508648e+16,3.48317866454041e+16,874091019429805.6,8.614963864359634e+16,0.9947925888405004,0.48203782255795163
case_g007_op03,32.0,ni,128000.0,2.4336170996461973e+21,2.758141188366892e+21,0.13335051301532777,3.982793933167001e+16,4.690124409153781e+16,0.1775965535390709,4.1529853065109176e+16,4.9472270098277336e+16,0.19124596999455531,19.1049731745428,2.068141760264206,3115330973230465.5,2788863289089055.5,184219207902832.7,6702261130635521.0,0.9882055368652074,0.14882770172595775
case_g039_op03,33.0,ni,128000.0,6.846393125245962e+21,8.155886655325749e+21,0.19126765088190031,1.1459366594229042e+17,1.475738968925405e+17,0.28780151746658494,1.2274071716472291e+17,1.59435805774714e+17,0.2989642675848537,18.24828759089466,6.67965703364354,1.2363498859135588e+16,1.1416126150990612e+16,406974059859786.2,3.2121960916650516e+16,0.9898312225748094,0.2386149424091566
case_g004_op01,34.0,ni,128000.0,5.46606996588415e+22,5.7673699387906825e+22,0.055121865396356426,9.917960126558372e+17,1.1106109296524394e+18,0.11979773610748742,1.0769124973633281e+18,1.2241662640580984e+18,0.13673698378958446,13.601470508735444,5.481990488945886,4.53589834941342e+16,2.8821417151106492e+16,1820964365634852.2,1.2173235971842605e+17,0.9953932471493907,0.10462546507861425
case_g055_op06,35.0,ni,128000.0,9.474199478203939e+22,1.0059720175091414e+23,0.06180160109933364,1.7949901432274545e+18,1.8738852702250335e+18,0.043952958346458015,1.964540497341008e+18,2.0134867445409329e+18,0.024914857833764896,28.284271247461902,9.324552402188756,8.494078449849608e+16,5.281613293216077e+16,2709944646460842.5,9.545609024697976e+16,0.9932098214119142,0.05333894951594278
case_g040_op04,36.0,ni,128000.0,3.0586072866704813e+22,3.954431910512616e+22,0.2928864479419015,5.7377821709157e+17,7.673409667912956e+17,0.3373476788311654,6.13213580478057e+17,8.224201963924671e+17,0.3411643554131892,11.661903789690601,6.999066711498628,9.058119842182323e+16,7.601908014448267e+16,1903131827469887.8,1.9421576548063126e+17,0.9976337456473484,0.27844943007435224
case_g019_op06,37.0,ni,128000.0,2.7600563193897476e+21,4.645539371589259e+21,0.6831320937017671,5.04561513709699e+16,9.117027109007523e+16,0.8069208334928676,5.217531133083779e+16,9.677501400329749e+16,0.8548047253548329,53.03772242470448,0.6375934981212462,1.73296631579561e+16,1.6393761048472626e+16,414808771066993.3,4.0488726843686616e+16,0.9918781561558366,0.6847269876096655
case_g045_op03,38.0,ni,128000.0,7.630308428443938e+21,1.275342084648962e+22,0.6714161643778332,1.54185472481742e+17,2.771581059404398e+17,0.7975630354750813,1.6012604137891955e+17,2.909801733001995e+17,0.8171945724407745,106.00471687618433,7.871223503336732,5.175935250697174e+16,4.414247599156211e+16,1101984228588336.0,1.2364563114933832e+17,0.9940332809383239,0.6848547008939323
case_g028_op02,39.0,ni,128000.0,9.090181262167793e+22,9.38635651275607e+22,0.03258188610835765,1.7661344569888865e+18,1.8539700428854e+18,0.049733238343736275,1.8892099691736148e+18,1.998127087994536e+18,0.057652204147834354,5.385164807134504,0.4705588775018935,3.831030823942342e+16,2.825745692301999e+16,2317464759850038.5,9.103401373536726e+16,0.9991730433602501,0.04192984221425189
case_g035_op06,40.0,ni,128000.0,1.8380974991006377e+22,2.1737203666518876e+22,0.18259252717305077,3.347690217095036e+17,4.1534777245114035e+17,0.24069954361416118,3.5864428276948666e+17,4.436397215546815e+17,0.23699092072192432,4.47213595499958,7.797380701120054,3.584967414239064e+16,2.974972573788337e+16,961931706572165.0,7.881210651153514e+16,0.9941061687420392,0.19229960290722817
case_g049_op01,41.0,ni,128000.0,4.4044738435788707e+21,7.95523204034819e+21,0.8061707987994632,8.45818939077296e+16,1.7549124444608262e+17,1.074808642113477,8.75468854963208e+16,1.9120457797720864e+17,1.1840249015511135,105.01904589168576,10.053500164967312,3.528861986186124e+16,3.165388931534383e+16,834332004714377.5,9.203611464524315e+16,0.986404722835983,0.9208119696862204
case_g018_op01,42.0,ni,128000.0,9.955083100709862e+22,1.0894518870555585e+23,0.09436744629271195,1.7636159843737792e+18,1.9919165377967288e+18,0.12945026323517592,1.8901223906515876e+18,2.1567805933076716e+18,0.14107986021167554,4.123105625617661,1.5070799035980698,9.911242288812446e+16,8.119339420056877e+16,3094456402796510.5,2.319650325290021e+17,0.9979883301910193,0.10831882081883687
case_g060_op05,43.0,ni,128000.0,1.609742280188821e+21,3.5190543502221246e+21,1.1860979819759367,2.8580780629085388e+16,6.256791490752674e+16,1.189160461343528,2.9515427961519468e+16,6.769904464737338e+16,1.293683314896722,124.57929201917949,14.48523036291397,1.6540072402200022e+16,1.6208097186191966e+16,382562166058245.5,3.140668952568126e+16,0.9688652892207289,1.0241511364349016
case_g002_op01,44.0,ni,128000.0,2.208816298652066e+23,2.1309321407736977e+23,0.035260586371939205,3.6768811912605435e+18,3.563275320551696e+18,0.03089734609289896,3.9056459928524815e+18,3.7664143241543e+18,0.03564881941501668,35.014282800023196,5.8284358889997705,1.067454526714326e+17,6.896295626679325e+16,6954503390590387.0,1.6275885989361213e+17,0.9956140226338756,0.04749784242847563
case_g050_op01,45.0,ni,128000.0,8.384684311229618e+22,8.718618852476691e+22,0.039826727978277465,1.5097934227359923e+18,1.6329710713046034e+18,0.08158576313400084,1.6320320842513147e+18,1.7698862586688174e+18,0.08446780902640313,7.211102550927978,3.4711398064042576,4.822948503984687e+16,3.1065612525308644e+16,2358025857091440.0,1.2211870205756123e+17,0.9974963809206668,0.06655861284810913
case_g057_op03,46.0,ni,128000.0,4.888757317708818e+22,5.7098092885755975e+22,0.16794696842337356,8.489408511615172e+17,1.0406835844177457e+18,0.22586112211927004,9.130235203748572e+17,1.1342442751332869e+18,0.2422946943005409,16.1245154965971,3.0588096269642997,8.091667561230827e+16,7.05432477427254e+16,2052062903365060.8,1.9336354549542704e+17,0.9981335686858824,0.19511644310601053
case_g013_op06,47.0,ni,128000.0,3.1689731863204803e+21,4.668056580154908e+21,0.47305019818581207,5.187042611948421e+16,8.571617458425691e+16,0.6525056953804192,5.493039584176505e+16,9.558249546002198e+16,0.7400656593730216,25.019992006393608,7.000078882221769,1.3666762018726142e+16,1.2889882482809174e+16,372907626555219.1,3.3600628548180224e+16,0.9798178099152325,0.5508009089008524
case_g001_op05,48.0,ni,128000.0,8.986417970348682e+21,1.3374803063620732e+22,0.48833529752920857,1.654511098516209e+17,2.6176993733954765e+17,0.5821588478572731,1.7615387955965197e+17,2.8605323764431846e+17,0.6238827005081694,16.55294535724685,2.5100868005607624,4.2243026446545e+16,3.839700064864814e+16,1039876740206058.5,9.548892260472878e+16,0.9944134603874695,0.47904335772784723
case_g044_op06,49.0,ni,128000.0,8.50037546728348e+22,9.479437378491579e+22,0.11517866651612561,1.46245588749134e+18,1.6905507360326287e+18,0.15596699393959626,1.5675650745637325e+18,1.825816925335527e+18,0.16474713232793112,18.681541692269406,2.301030838538487,9.80845066457556e+16,8.459852099469126e+16,2802667215835620.0,2.3015016170038525e+17,0.9989057053013277,0.13446406741516018
case_g051_op01,50.0,ni,128000.0,2.307308978932284e+23,2.0746062152178517e+23,0.10085461714889891,4.1913291441600195e+18,3.5579699570453504e+18,0.15111177512678978,4.5402780763322895e+18,3.7962526975358034e+18,0.16387220480502418,2.23606797749979,7.714580654990687,2.474267023802992e+17,2.189281892918293e+17,8911185704327062.0,6.577621201243926e+17,0.9958646307907655,0.13137634139284368
case_g014_op02,51.0,ni,128000.0,2.8970880778727823e+22,3.6052562319983744e+22,0.24444136149480555,5.437341237101199e+17,7.082690861137395e+17,0.3026018696066571,5.873974556515681e+17,7.79910870280249e+17,0.32773961272123003,7.615773105863909,2.1933680927670944,7.242336015781406e+16,6.069493516318882e+16,1731033826678696.5,1.662450936492406e+17,0.9971787457901271,0.2523046020784417
case_g048_op06,52.0,ni,128000.0,1.9739552319751733e+21,3.994297291898794e+21,1.0234994326097417,3.799400826787594e+16,8.630242001079499e+16,1.2714744757205305,3.981973199276474e+16,9.237478272822934e+16,1.3198243208923126,16.0312195418814,2.681489882423624,1.9110100109287244e+16,1.7617863497950614e+16,472325645296449.94,4.774024354120407e+16,0.9860883317333348,1.0531659404428917
case_g058_op05,53.0,ni,128000.0,8.479915164052843e+21,1.1725937815028956e+22,0.3827895194914577,1.490745799405994e+17,2.2943930902590256e+17,0.5390907632765123,1.598662075398226e+17,2.5780769514701446e+17,0.6126465943892158,13.0,2.258457421897548,3.241784727629564e+16,2.8394170240474936e+16,823538054989605.4,8.16774714126636e+16,0.989858356028771,0.45191470548470375
case_g037_op02,54.0,ni,128000.0,8.287834599364753e+21,1.3827130390307888e+22,0.6683646644405417,1.7670109636067328e+17,3.281234067864944e+17,0.8569404126205624,1.8477055908480288e+17,3.431967852083544e+17,0.8574213711765615,27.459060435491963,5.012740739175485,5.737993890501962e+16,4.9909618910942424e+16,1317352543876945.2,1.497750172990505e+17,0.9913723923736963,0.690911732855509
case_g043_op05,55.0,ni,128000.0,9.453844524993259e+22,1.0505741257590813e+23,0.11126655719973401,1.6161554978106767e+18,1.86310733498155e+18,0.15280202771664383,1.7318545335443364e+18,2.004281142536128e+18,0.15730340147809957,3.1622776601683795,2.4372307335341357,1.0535114965486288e+17,9.13612185885715e+16,3059292762951015.5,2.4702328190155264e+17,0.9988958533738421,0.1270364987431576
case_g053_op04,56.0,ni,128000.0,2.008613906358696e+23,1.8872444436947445e+23,0.06042448590031688,3.466309142708014e+18,3.2952740204618184e+18,0.04934214324362786,3.7037402179842657e+18,3.5130167842337874e+18,0.0514948194326324,17.26267650163207,3.858653399833559,1.1637778491069712e+17,1.0137475176770006e+17,4778361116806073.0,1.781538617922452e+17,0.9983159433451767,0.05170321894528233
case_g047_op03,57.0,ni,128000.0,4.84727779984201e+21,6.370478351644168e+21,0.31423834463372513,7.876020532443872e+16,1.1462805102096547e+17,0.4554056905867057,8.373720294732331e+16,1.2826939002238006e+17,0.5318088675958126,41.0,1.1672981802659816,1.417088393079376e+16,1.3420423286033224e+16,475062348825585.2,3.670957992792495e+16,0.9849654363529812,0.4010345254404595
case_g020_op02,58.0,ni,128000.0,2.8348071366510207e+23,2.3508699589194035e+23,0.1707125579990355,5.125269521541208e+18,4.001180950154182e+18,0.21932282129994285,5.516045629755123e+18,4.26815556202017e+18,0.22622910532202228,1.0,9.38206105166163,4.843152227691472e+17,4.313354452037217e+17,1.3675760479767562e+16,1.1397806246153391e+18,0.9947836393995304,0.18531348431821948
case_g027_op03,59.0,ni,128000.0,1.8775058910064715e+21,6.06338802471923e+21,2.2294908121267407,4.1997805986984744e+16,1.7845831093337453e+17,3.2492293761412046,4.580829843796525e+16,2.0105460546503968e+17,3.3890433026520923,79.02531240052139,7.845813944020834,4.416373937152748e+16,3.819283251167226e+16,1129285120491990.5,1.3515995841263992e+17,0.9553958187746983,2.636515611893509
case_g041_op04,60.0,ni,128000.0,1.1093288685563824e+23,1.1339200895482381e+23,0.02216765621889688,2.1357624554749425e+18,2.2105097710640026e+18,0.034997953727226694,2.3018611787061156e+18,2.40489920473015e+18,0.04476291923127716,10.770329614269007,4.414001072783972,6.032000683364978e+16,2.271308758145776e+16,3055415092848305.5,9.500350777105117e+16,0.996651896536623,0.03795957843288523
case_g031_op03,61.0,ni,128000.0,2.2163730442833958e+23,1.8668063678283397e+23,0.15772014433972642,4.2984282837263304e+18,3.452516209142215e+18,0.19679567012591623,4.619118497128828e+18,3.6992678224968914e+18,0.19913987381005735,30.066592756745816,19.35427564717532,4.3492566457215296e+17,3.0486455065072403e+17,1.0916154387695912e+16,8.995990319080932e+17,0.9825102509023428,0.17974663184945175
case_g054_op02,62.0,ni,128000.0,1.4858717153893647e+22,2.2150082978376548e+22,0.4907130103470768,2.7857131253058746e+17,4.487646795983224e+17,0.6109508029440309,3.0010860333262957e+17,4.9876861472169e+17,0.66196040094483,6.324555320336759,5.739429701817859,7.442695594367907e+16,6.269017786441089e+16,1599262752225259.8,1.7257114584487725e+17,0.9938284554548203,0.5060221820396061
case_g059_op06,63.0,ni,128000.0,1.055662159253602e+22,1.2731272044967272e+22,0.2059987121229032,1.7903024080441834e+17,2.364724081674158e+17,0.3208517572500514,1.9259215185893654e+17,2.5138976726368387e+17,0.30529600940236357,20.615528128088304,3.4950378821466566,2.1797393226628772e+16,1.875265776607834e+16,667402438104203.1,5.55548291470326e+16,0.9909790971679375,0.2598219292611997
case_g016_op02,64.0,ni,128000.0,2.9907198827190502e+22,3.943404337676191e+22,0.3185468690872499,5.889086189352255e+17,8.078665189777472e+17,0.37180284513140244,6.250457171623306e+17,8.698538220814387e+17,0.39166431862059936,27.65863337187866,3.1957354567241207,9.749470926299546e+16,8.224389223241014e+16,2063292784461135.2,2.1998410671249843e+17,0.9981741942496261,0.30952793636137216
case_g042_op06,65.0,ni,128000.0,3.113627088378714e+23,2.5482346899977386e+23,0.18158642070248013,5.48107934579766e+18,4.236766984445886e+18,0.2270195855321429,5.868731109257878e+18,4.507272309568081e+18,0.23198520674121634,12.041594578792296,7.9951147931688,5.353297512914043e+17,5.145510951710268e+17,1.6896974719374192e+16,1.2559696100031135e+18,0.9936279610823698,0.19479342128645993
case_g003_op04,66.0,ni,128000.0,3.0786331276318224e+22,4.1150960256899e+22,0.33666333567174855,5.664956035429826e+17,7.92457908050513e+17,0.39887741951449346,6.072609090502341e+17,8.602537153045883e+17,0.4166130282452052,15.811388300841896,5.357794139779254,1.0285248347497406e+17,8.856141151911586e+16,2214417195664278.0,2.276626426515964e+17,0.9976570753129268,0.3323429222653101
case_g030_op03,67.0,ni,128000.0,3.0571874221279727e+21,4.6296624273294156e+21,0.5143534851085161,4.9805531900857544e+16,8.020111746012283e+16,0.6102853317533176,5.219411336621981e+16,9.607976161959214e+16,0.8408160503742796,7.280109889280518,1.1737105981378106,1.4071988381523872e+16,1.3698683917577544e+16,391307937636787.3,3.2856149131058412e+16,0.9850904406423163,0.5707107591760031
case_g011_op02,68.0,ni,128000.0,1.6810859640437665e+23,1.6515885889398113e+23,0.017546619111018427,3.3246094579833236e+18,3.188268174457123e+18,0.0410097141481707,3.6325202016678067e+18,3.4679697076316534e+18,0.04529926467046293,20.396078054371138,12.991615991584288,1.3931926117238768e+17,3.348817241613416e+16,5150331002238901.0,2.042835532910184e+17,0.9906208383405477,0.05242706859871124
case_g036_op02,69.0,ni,128000.0,3.1571866995453964e+23,2.5003718974353977e+23,0.20803799857783942,5.667403520825463e+18,4.154811600478614e+18,0.2668932809863763,6.100115739195547e+18,4.426381489251497e+18,0.2743774579865223,6.708203932499369,9.121641711233671,6.278251083340813e+17,6.056006548085032e+17,1.9396609712222372e+16,1.5292354111765855e+18,0.9916301031654676,0.22656935877686749
