case_id,case_index,var,region,boundary_type,n_points,rmse,r2
case_g045_op02,5.0,ne,chamber_far,na,124681.0,9.336268986105918e+16,0.0
case_g045_op02,5.0,ne,all_plasma,na,128000.0,4.90295420453913e+17,0.8963548926052817
case_g045_op02,5.0,ni,boundary_in,na,4998.0,3.0799828554249024e+17,0.8555247009526139
case_g045_op02,5.0,ni,plasma_mid,na,12932.0,2.7803620040362893e+17,0.8798509288076758
case_g045_op02,5.0,ni,plasma_deep,na,110070.0,5.0645077099250566e+17,0.886580559420812
case_g045_op02,5.0,ni,chamber_near,na,2072.0,3.948906168407674e+16,0.0
case_g045_op02,5.0,ni,chamber_far,na,124681.0,8.690750198335074e+16,0.0
case_g045_op02,5.0,ni,all_plasma,na,128000.0,4.817443778174582e+17,0.8999356836781487
case_g045_op02,5.0,Te,boundary_in,na,4998.0,0.3443347338275799,-0.6402586499785263
case_g045_op02,5.0,Te,plasma_mid,na,12932.0,0.25897805158517334,-0.017613787694832572
case_g045_op02,5.0,Te,plasma_deep,na,110070.0,0.09907334616066538,0.5498310979518244
case_g045_op02,5.0,Te,chamber_near,na,2072.0,0.47006065724953894,0.0
case_g045_op02,5.0,Te,chamber_far,na,124681.0,0.7474884027965916,0.0
case_g045_op02,5.0,Te,all_plasma,na,128000.0,0.1408771223385544,0.3067043520779337
case_g045_op02,5.0,phi,boundary_in,na,4998.0,1.8753948547949297,0.3813617559898588
case_g045_op02,5.0,phi,plasma_mid,na,12932.0,1.234335141215579,0.5944092471966096
case_g045_op02,5.0,phi,plasma_deep,na,110070.0,0.32293664638484176,0.9607011372177053
case_g045_op02,5.0,phi,chamber_near,na,2072.0,2.6933595903763448,0.0
case_g045_op02,5.0,phi,chamber_far,na,124681.0,2.8447975794646823,0.0
case_g045_op02,5.0,phi,all_plasma,na,128000.0,0.617204270435538,0.9093161948910433
case_g050_op03,6.0,ne,boundary_in,na,4998.0,5.505020462489297e+16,0.9752185147693903
case_g050_op03,6.0,ne,plasma_mid,na,12932.0,4.628584825821128e+16,0.9818831072191262
case_g050_op03,6.0,ne,plasma_deep,na,110070.0,6.189029859418128e+16,0.9939218336826093
case_g050_op03,6.0,ne,chamber_near,na,2072.0,1631699056927069.2,0.0
case_g050_op03,6.0,ne,chamber_far,na,124681.0,2281655288774414.5,0.0
