bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,objective_density_ratio,objective_main,objective_negative_penalty,objective_total,objective_uniformity,poisson_residual_norm,pp,pp0,series.llcoil,series.min_gap_effective,series.nncoil,series.nncoil_effective,series.pitch_effective,series.rrc,series.rrce,series.zzc,trial,value,warnings
0.0,0.6055614891354859,12.175578117370605,1.0730112888549337,0.21984808210657475,0.0,0.21984808210657475,0.23589947393346106,0.03674318268895149,2351.290729826391,0.09752023255038261,1.4890152215957642,8.513200581073761,2.0,2.0,10.002215802669525,9.99079942703247,29.99523103237152,3.287031352519989,51,0.21984808210657475,"ood:cond:pp:2351.29 outside [505.725,2097.14]"
0.0,0.6863907737797312,26.965906143188477,0.04904253104650832,7.295287542462078,0.0,7.295287542462078,0.35777936579440184,0.0609760507941246,2921.7499954819677,0.009457119618535043,1.1757548451423645,5.4059135019779205,2.0,2.0,6.581668347120285,8.037793159484863,21.201129853725433,0.6993377953767776,52,7.295287542462078,"ood:cond:pp:2921.75 outside [505.725,2097.14]"
0.0,0.6536147904343004,13.90034294128418,0.13170026112441696,2.3097690996411013,0.0,2.3097690996411013,0.3041971935598425,0.05128524452447891,2470.225425543606,0.015815247900307177,0.644436314702034,5.053923919796944,2.0,2.0,5.698360234498978,9.491149425506592,20.887869894504547,3.003334701061249,53,2.3097690996411013,"ood:cond:pp:2470.23 outside [505.725,2097.14]"
0.0,0.7827932777148613,25.346893310546875,0.04144967091995534,9.383264154965254,0.0,9.383264154965254,0.3889332113783226,0.059983447194099426,968.859451436922,0.011428504206538199,0.6966712772846222,8.45187058672309,2.0,2.0,9.148541864007711,2.0617363825440407,20.358820110559464,0.5306307971477509,54,9.383264154965254,
0.0,0.5356949774317783,10.825026512145996,0.4629445125227543,0.39647380591196685,0.0,0.39647380591196685,0.1835453728059566,0.046570274978876114,2750.8807670678493,0.046885151062250136,1.49941086769104,8.212178409099579,2.0,2.0,9.711589276790619,9.150047779083252,28.57322633266449,1.5692274272441864,55,0.39647380591196685,"ood:cond:pp:2750.88 outside [505.725,2097.14]"
0.0,0.5520908300005349,9.921393394470215,0.6238783122917386,0.2846472861716855,0.0,0.2846472861716855,0.1775852684952147,0.046323519200086594,1350.3748278274238,0.07595329219698906,0.9986684024333954,9.917010575532913,2.0,2.0,10.915678977966309,4.625654935836792,26.45701289176941,2.3114076256752014,56,0.2846472861716855,
0.0,0.6179890203171303,12.26243782043457,1.4601174971730775,0.18738661723286743,0.0,0.18738661723286743,0.27360647855778386,0.036713890731334686,2012.4979379103183,0.09231352879691124,1.327151358127594,6.103236943483353,2.0,2.0,7.430388301610947,6.792970657348633,21.653747260570526,2.5042900443077087,57,0.18738661723286743,
0.0,0.5523917138177163,9.31687068939209,0.8803614452577243,0.27902331480434095,0.0,0.27902331480434095,0.2456413686817506,0.043089352548122406,1701.3631779181956,0.09298109678840637,0.97111576795578,7.726901292800903,2.0,2.0,8.698017060756683,9.69055461883545,27.086588740348816,4.669525623321533,58,0.27902331480434095,
0.0,0.6359560980241359,13.404589653015137,0.12405215631538723,1.8868855934504245,0.0,1.8868855934504245,0.23407222658796425,0.0523025281727314,1814.978283768296,0.019402167280316355,0.7097160518169403,8.646180123090744,2.0,2.0,9.355896174907684,5.23673939704895,23.94853174686432,1.8161728978157043,59,1.8868855934504245,
0.0,0.5776873864491971,10.817367553710938,1.0765691241137538,0.22566518390888676,0.0,0.22566518390888676,0.2429441693837594,0.0384042002260685,2000.1710400964616,0.09627093061184883,0.9143105745315552,8.598028898239136,2.0,2.0,9.512339472770691,9.73174524307251,28.75642418861389,1.6286450624465942,60,0.22566518390888676,
