bc_phi_mae,boundary_gamma_uniformity,boundary_operator_proxy_loss,layout.coil_01.height,layout.coil_01.r_center,layout.coil_01.width,layout.coil_01.z_center,layout.coil_02.height,layout.coil_02.r_center,layout.coil_02.width,layout.coil_02.z_center,layout.coil_03.height,layout.coil_03.r_center,layout.coil_03.width,layout.coil_03.z_center,layout.coil_04.height,layout.coil_04.r_center,layout.coil_04.width,layout.coil_04.z_center,layout.coil_05.height,layout.coil_05.r_center,layout.coil_05.width,layout.coil_05.z_center,layout.coil_06.height,layout.coil_06.r_center,layout.coil_06.width,layout.coil_06.z_center,poisson_residual_norm,pp,pp0,trial,value,warnings,model_id
0.0,0.6830479857429748,7.749906539916992,0.7940096781570337,3.541211970919669,0.6820098681803111,14.670366450183336,0.778861123160303,9.195347564781372,0.39957824587484275,14.49823763957614,0.6986700308419866,13.4078289435375,0.8303088757020514,15.47852706058144,0.502771140373656,16.245009033311046,0.6002130431378954,15.194035408937124,0.7063103139618285,22.02337662037962,0.7422385870266928,15.51411696175116,0.7413997707814808,26.303175965928414,0.3608676708893678,14.679407082757761,0.024953028187155724,1009.6092988467435,0.06739516648087177,35.0,0.72286358029094,,ffno
0.0,0.6638468796836503,10.30986499786377,0.4611445591440312,3.6009732463399873,0.3897920819143072,14.632304906345503,0.8271974895546484,7.461323557951508,0.4778263432919376,15.66370816989018,0.2875668404757593,11.843932572404062,0.3197689201340148,14.460690438263258,0.35294702334219447,16.817751829123715,0.644430345047768,15.182938678230453,0.8098692024948649,21.670939788505265,0.5229863149049252,14.585177346486777,0.7793450730648481,25.765344314706525,0.7183472016130013,15.328330645242975,0.025209659710526466,2996.43545203629,0.055539883938115354,36.0,0.4510409060168521,ood:cond:pp:2996.44 outside [505.725,ffno
0.0,0.6853915588479508,9.91938591003418,0.522199195197818,4.224629189205486,0.4634708825218302,16.003179723236407,0.7884050501591232,7.911824617911119,0.8028076746606297,15.746461950310996,0.5002218177394281,12.64948496103165,0.6689959396373137,14.735131668381946,0.43909522613843877,16.45080921028223,0.4499528833110912,15.883565414057127,0.45549835614284284,21.892719565793485,0.4280856341726781,15.166033205827235,0.5842654510970884,25.50926864847111,0.6641104273379937,15.922935448040825,0.023670820519328117,2982.5990597634795,0.03050525700151758,37.0,0.6444095279569667,ood:cond:pp:2982.6 outside [505.725,ffno
0.0,0.768173820361777,9.397737503051758,0.5616970037552231,4.1512729246460855,0.3646105124089516,15.172417786377078,0.41187453049607314,7.691768605722139,0.6976621223418142,15.628046108512885,0.5892382520829972,12.252862970438901,0.4500943346522419,14.62425685344881,0.5450900901161404,16.99163107440774,0.6137132135228615,15.445419016162534,0.5330313794760478,22.224821364445923,0.6981366487659948,15.42098745817807,0.5679196857135653,26.168910220019107,0.3716938056111054,16.03878627335475,0.02725944295525551,1092.4199352842122,0.02669370523553867,38.0,1.2732818717049301,,ffno
0.0,0.689823231761976,9.29474925994873,0.804696230856536,3.352680446551553,0.7633621412047666,14.782079510012574,0.8260763169354327,8.800647519069432,0.35992348560474485,14.588411919121622,0.42238918617196475,11.901074710822954,0.7521947289670892,15.10892565149078,0.7930866348378101,16.466289139279798,0.27947173942310244,14.77043101002574,0.6942753845584004,21.348221704844622,0.6571939844944656,15.016065804441912,0.7726006691498513,25.22314944898627,0.4194576268279336,15.048217582927299,0.024351369589567184,1961.1952601177659,0.020511244311802977,39.0,1.1773689361535606,,ffno
0.0,0.7060242576579815,8.196026802062988,0.6581853362470458,3.92209142504925,0.6314418916764699,14.74162539596865,0.5377019897705337,7.596972157355251,0.8064065305406009,14.68545815669494,0.5075877610179017,12.583974806213776,0.6895845437194089,15.191973153114185,0.6250666507237514,16.64182455843612,0.4607885748501493,14.873507233574465,0.788982932767644,22.007149416139747,0.3140141524179505,14.478935698875995,0.31698393781180495,25.20568149812545,0.5434317936507305,14.718831057502191,0.026033200323581696,1358.3247117230599,0.04130523269693396,40.0,0.8712065570493024,,ffno
0.0,0.7018572733133378,9.076299667358398,0.6424373478122518,3.1725910529843104,0.2792036337150211,15.439285680749771,0.5163895419141693,7.846484740078338,0.6098298239585203,14.569057603032164,0.2893202789299683,13.094688133283059,0.3426877972420776,15.397007868107343,0.6967904081262527,17.720486485879302,0.7367016374656209,15.445358194617869,0.48987178081768,21.636451585633925,0.4471361720565933,14.859812282590534,0.5568230235171514,25.070545410786675,0.7057762507590488,15.43176320173837,0.026017000898718834,2286.5555294329333,0.042060677170165546,41.0,0.5961740076739956,ood:cond:pp:2286.56 outside [505.725,ffno
0.0,0.7388598456251704,8.096640586853027,0.3618926909542334,3.7934400887493314,0.5113799260395006,15.19993262480112,0.7677669049492701,8.066299098754051,0.7829176719246138,15.636822006805055,0.3434855311614552,12.67558792193068,0.6851200743754917,15.050295083130663,0.7101339722953155,16.195668233164877,0.3896261125855634,15.568106413175785,0.5722051951615246,21.36771012927371,0.4875675729775487,15.649816378005232,0.6741847283026173,25.05223705081255,0.5545246247406027,16.037354843911736,0.024756569415330887,766.3409759352639,0.04133581568430275,42.0,1.263141575583931,,ffno
0.0,0.8221413498926539,15.52871036529541,0.3505412664411717,3.2429296920645587,0.5886464358034307,15.974327329571734,0.6209371361769128,7.49744417823256,0.4584816159120544,14.31486349093495,0.6792875219428303,12.40921535806824,0.5190144545400537,14.531187078519578,0.7370230961044579,16.862469079810722,0.5911683963983493,14.92161624663753,0.31720652331377985,20.84472509218777,0.4440394046883346,15.329984469396225,0.5476904762531327,25.50600425929869,0.7124424602122406,15.666628571564823,0.026759710162878036,2826.481896431702,0.08640174442065825,43.0,0.3666743618177371,ood:cond:pp:2826.48 outside [505.725,ffno
0.0,0.6848359287607535,9.028139114379883,0.7365213393640353,3.7908552472304846,0.5535779876288374,15.639460540155953,0.3611276932563678,7.8121630614832185,0.43618954409294564,14.513570252141411,0.44075186070909544,11.804095190445135,0.5158056087612561,15.859576187048994,0.28236712388884366,17.151735353485225,0.7008311374520811,15.331991507343002,0.5800700384725386,20.45483382191012,0.7373284030137546,15.301257411577664,0.6064531672019051,25.50444843135893,0.7919212460820811,14.521232602990818,0.026820741593837738,1645.1166451311715,0.06505816409118675,44.0,0.5412772026461081,,ffno
