measurement_id,case_id,method,trial,PP0,PA,gamma,best_PP0,best_PA,best_gamma,loss,best_loss,feasible
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,6,2.154821457574967,0.10554195854604953,0.05038442422834239,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.08933627904047074,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,7,3.6776609591021105,0.07671312629818762,0.06518743383750222,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.44870643784787817,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,8,3.768104261786241,0.16787216641203062,0.05727384735138738,1.7182120533996685,0.12395178380907092,0.04187348210531911,1.1296559755677185,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,9,3.181876045399136,0.11214952270399806,0.06565477324057314,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.5581462777752041,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,10,4.721867396480333,0.1951618283978943,0.06447556934563638,1.7182120533996685,0.12395178380907092,0.04187348210531911,1.6530175894308565,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,11,4.110431248996205,0.05317848854953672,0.058388796944464166,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.33370027379766026,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,12,2.9733852097077325,0.06652231313201572,0.06039925978222993,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.1405310176564677,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,13,2.102639144778673,0.05205055386649435,0.0854100733985593,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.26235411207767645,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,14,2.511081790037059,0.09715402557121153,0.08056151392494719,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.1895965560799785,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,15,1.7045112292725406,0.18549853811670158,0.06732199160750935,1.7182120533996685,0.12395178380907092,0.04187348210531911,0.13596352078319662,0.083664844348479,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,16,1.6363514229556593,0.1488496475981779,0.044014107671884566,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.06539410980012099,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,17,1.2884441804944076,0.14233291593283684,0.040188889634970956,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.22301332163162912,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,18,2.563444295892409,0.1978715535245798,0.04181948155868694,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.64298127176328,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,19,1.2167116844315244,0.11351698763023643,0.07072228093006763,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.32284315791165824,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,20,2.9981651863056125,0.14003529251924976,0.042501166316156025,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.6391697428033472,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,21,1.0079847463083327,0.1523914710462037,0.057511554831720865,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.3292328245520324,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,22,2.0998634473589015,0.0881680236801484,0.04481752258204299,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.07274135072691716,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,23,2.3151268265214133,0.09372075547027817,0.04412347589180425,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.09187160571455003,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,24,1.6934525533460763,0.12703848790646521,0.05072891892417973,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.08386880427992506,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,25,3.928695359503756,0.09209259627288412,0.041110538835416544,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.6633890397478494,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,26,1.7341506652663692,0.16749302363510793,0.04535312316835345,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.1057513925090503,0.06539410980012099,True
M1,case_td003_pa050_pp0_3_gamma_010__steady,tpe,27,2.4803257249484734,0.061624842587848665,0.043697783592015406,1.6363514229556593,0.1488496475981779,0.044014107671884566,0.09188026575729286,0.06539410980012099,True
